model,epoch,metric,value
uniform_pm_1nm__more_feature,64,internal_validation_R2,0.9957917173885256
uniform_pm_1nm__more_feature,65,internal_validation_R2,0.9958552445009133
uniform_pm_1nm__more_feature,66,internal_validation_R2,0.9958640113644452
uniform_pm_1nm__more_feature,67,internal_validation_R2,0.9958811380687183
uniform_pm_1nm__more_feature,68,internal_validation_R2,0.9959280369234295
uniform_pm_1nm__more_feature,69,internal_validation_R2,0.9959534620543941
uniform_pm_1nm__more_feature,70,internal_validation_R2,0.9959569505035425
uniform_pm_1nm__more_feature,71,internal_validation_R2,0.9959941120765732
uniform_pm_1nm__more_feature,72,internal_validation_R2,0.9960122783984304
uniform_pm_1nm__more_feature,73,internal_validation_R2,0.9960637211896072
uniform_pm_1nm__more_feature,74,internal_validation_R2,0.9960794817514202
uniform_pm_1nm__more_feature,75,internal_validation_R2,0.9960695698024362
uniform_pm_1nm__more_feature,76,internal_validation_R2,0.9961311013166164
