wavelength_um,reflectance_original,reflectance_filtered
0.20270013500675035,0.7122909455069315,0.6215466260910034
0.20272013600680036,0.7480693580270117,0.6215775012969971
0.20274013700685034,0.7762945359398372,0.6215922832489014
0.20276013800690035,0.7985908714569107,0.621593177318573
0.20278013900695036,0.8161910530708004,0.6215820908546448
0.20280014000700036,0.8300181324297458,0.6215606331825256
0.20282014100705037,0.8407564398604244,0.6215299367904663
0.20284014200710038,0.848906769583457,0.621490478515625
0.20286014300715036,0.8548269261132185,0.6214390397071838
0.20288014400720036,0.8587601038051635,0.6213903427124023
0.20290014500725037,0.8608533992258288,0.6213531494140625
0.20292014600730038,0.8611680948257612,0.6213313341140747
0.20294014700735039,0.859682565037676,0.6213288903236389
0.2029601480074004,0.8562878156386197,0.621349573135376
0.20298014900745037,0.8507747218641908,0.621396541595459
0.20300015000750038,0.8428108606932047,0.6214714050292969
0.2030201510075504,0.8319032704078859,0.6215737462043762
0.2030401520076004,0.8173413305829753,0.6217008829116821
0.2030601530076504,0.7981111635242295,0.6218470931053162
0.2030801540077004,0.7727700302670205,0.6219913363456726
0.2031001550077504,0.7392688261583079,0.6219660043716431
0.2031201560078004,0.6947227586204718,0.621888279914856
0.2031401570078504,0.63518565871741,0.6217562556266785
0.2031601580079004,0.555670373328564,0.6215721964836121
0.20318015900795042,0.4511831410790226,0.621343195438385
0.20320016000800042,0.3206552139540979,0.6210811734199524
0.2032201610080504,0.17645522231754912,0.6208028197288513
0.2032401620081004,0.05647105923862026,0.6205289363861084
0.20326016300815042,0.015959680976575658,0.6202830672264099
0.20328016400820043,0.07990612898580865,0.6200898289680481
0.20330016500825043,0.21318050560108143,0.6201109886169434
0.2033201660083004,0.3603218655072862,0.6204285025596619
0.20334016700835042,0.48830061603198505,0.6207674741744995
0.20336016800840043,0.5884925380001624,0.6210992932319641
0.20338016900845043,0.663653232773038,0.6213945150375366
0.20340017000850044,0.7192995067176053,0.6216260194778442
0.20342017100855045,0.7604741685318599,0.6217716336250305
0.20344017200860043,0.7910285281260105,0.6218167543411255
0.20346017300865044,0.8137177327866117,0.6217564344406128
0.20348017400870044,0.8304606337428241,0.6215964555740356
0.20350017500875045,0.8425736236031727,0.621350884437561
0.20352017600880046,0.8509421703123053,0.6211148500442505
0.20354017700885046,0.8561360589743189,0.6209592819213867
0.20356017800890044,0.8584812615171584,0.6208991408348083
0.20358017900895045,0.858098727189805,0.6209408640861511
0.20360018000900046,0.854915884163075,0.6210816502571106
0.20362018100905047,0.8486519713452172,0.6213090419769287
0.20364018200910047,0.8387733006158242,0.6216020584106445
0.20366018300915048,0.8244083650699496,0.621932327747345
0.20368018400920046,0.804204406539545,0.6222663521766663
0.20370018500925047,0.7760966416125843,0.6222968101501465
0.20372018600930047,0.7369543280562881,0.6221054196357727
0.20374018700935048,0.6820929283985135,0.6217847466468811
0.2037601880094005,0.6048131797889931,0.6213658452033997
0.2037801890094505,0.4968315728915824,0.6208903193473816
0.20380019000950048,0.3526454098175936,0.6204061508178711
0.20382019100955048,0.1845797601911456,0.6199636459350586
0.2038401920096005,0.04790124963927058,0.6196102499961853
0.2038601930096505,0.026939943604949296,0.6193856000900269
0.2038801940097005,0.13923634338777108,0.619717538356781
0.2039001950097505,0.3091724158657446,0.620272159576416
0.2039201960098005,0.46574035621211607,0.620786726474762
0.2039401970098505,0.5856235332560136,0.6212157607078552
0.2039601980099005,0.6714858894789699,0.6215246319770813
0.2039801990099505,0.731923852033159,0.6216933131217957
0.20400020001000052,0.774493874124118,0.6217178106307983
0.2040202010100505,0.8045745203993337,0.6216111183166504
0.2040402020101005,0.825746498997234,0.6214016079902649
0.20406020301015051,0.8403321100533575,0.6211367249488831
0.20408020401020052,0.8498028172406604,0.6209754943847656
0.20410020501025053,0.8550418074475666,0.620931088924408
0.20412020601030054,0.8564968793230091,0.6210038065910339
0.20414020701035052,0.8542533587462361,0.6211819052696228
0.20416020801040052,0.8480420640248254,0.6214427351951599
0.20418020901045053,0.8371820957577899,0.6217548847198486
0.20420021001050054,0.820441390887575,0.6220813393592834
0.20422021101055055,0.7957764784441729,0.622126579284668
0.20424021201060055,0.7598866814085623,0.6219045519828796
0.20426021301065053,0.7075093436430313,0.6215482354164124
0.20428021401070054,0.6305213165630851,0.621093213558197
0.20430021501075055,0.5177661026863704,0.620585024356842
0.20432021601080055,0.3599647743950471,0.620074450969696
0.20434021701085056,0.17193669387806587,0.6196118593215942
0.20436021801090057,0.03349350675011678,0.6192421913146973
0.20438021901095055,0.05405427665190763,0.6194598078727722
0.20440022001100056,0.21622164621889256,0.6199918389320374
0.20442022101105056,0.4041395694906998,0.6205084323883057
0.20444022201110057,0.5533275669972865,0.6209639310836792
0.20446022301115058,0.6575886643003687,0.6213228106498718
0.20448022401120058,0.7280424741023187,0.6215630173683167
0.20450022501125056,0.7755834685756265,0.6216782331466675
0.20452022601130057,0.8077706847890308,0.6216780543327332
0.20454022701135058,0.8293926022902686,0.6214461326599121
0.20456022801140059,0.8433842143268352,0.6212537884712219
0.2045802290114506,0.8514808651852347,0.621146559715271
0.20460023001150057,0.8546065764213364,0.6211338043212891
0.20462023101155058,0.8530725033763078,0.621213972568512
0.2046402320116006,0.8466362585102843,0.6213751435279846
0.2046602330116506,0.834436046379622,0.6215962767601013
0.2046802340117006,0.8147747897129279,0.6217381358146667
