wavelength_nm,R_sio2_reference_1mm_air_gap_500pts_percent
667.7354709418837,33.83219062260734
668.5370741482966,1.3264215436944111
669.3386773547095,31.034175738276602
670.1402805611223,15.62720643460752
670.941883767535,19.255301606249628
671.7434869739479,27.81027600731448
672.5450901803607,7.537495426246312
673.3466933867735,33.05645011411508
674.1482965931864,1.7417139664734977
674.9498997995993,34.519282323506125
675.7515030060121,0.46798244038605163
676.5531062124248,34.733119208304
677.3547094188377,0.40047396902912186
678.1563126252505,34.76020651970838
678.9579158316633,0.8191485388194873
679.7595190380762,34.190468707645024
680.5611222444891,4.144728444030641
681.3627254509017,31.168321525545196
682.1643286573146,13.46853306540563
682.9659318637275,22.604690481423702
683.7675350701403,26.38831285150563
684.5691382765531,7.347148107221995
685.370741482966,34.68105013014231
686.1723446893787,1.5531325310282758
686.9739478957915,30.284049622105506
687.7755511022044,21.70379087934356
688.5771543086173,8.449291049380868
689.3787575150301,35.17094518884136
690.1803607214429,6.845989981861235
690.9819639278558,20.954773362549368
691.7835671342685,33.0512063677277
692.5851703406813,1.7219578463347454
693.3867735470942,25.16354870879128
694.1883767535071,32.24460672562334
694.9899799599198,1.9896180529308354
695.7915831663327,22.47287984868912
696.5931863727455,34.454384576072385
697.3947895791583,8.344938288553566
698.1963927855711,11.647266876589565
698.997995991984,34.93245606841873
699.7995991983968,24.16330994431689
700.6012024048096,0.2002444863961616
701.4028056112224,22.818937361611685
702.2044088176353,35.60999247699506
703.0060120240481,20.176020495391032
703.8076152304609,0.19165605312999487
704.6092184368738,20.71460020049605
705.4108216432866,35.52726628105785
706.2124248496993,28.04950763862784
707.0140280561122,5.46189264614332
707.8156312625251,5.3377957402555865
708.6172344689379,26.749680658567183
709.4188376753507,35.90327817874429
710.2204408817636,29.261823443139868
711.0220440881764,10.76213500964154
711.8236472945891,0.2612246079357615
712.625250501002,13.670851637957727
713.4268537074149,29.618781503531576
714.2284569138276,36.00188311983489
715.0300601202405,32.911107107810864
715.8316633266534,21.885557374043263
716.6332665330661,7.409203556162365
717.4348697394789,0.09532461094197121
718.2364729458918,6.12589104915358
719.0380761523046,18.183200042896527
719.8396793587174,28.306232975736094
720.6412825651303,34.23679823571324
721.4428857715432,36.332962187228716
722.2444889779559,35.38330781034952
723.0460921843687,32.10513104708772
723.8476953907816,27.186594381903518
724.6492985971944,21.383718019338676
725.4509018036072,15.512554482947225
726.2525050100201,10.310412378628914
727.054108216433,6.253401603512271
727.8557114228457,3.466342772016374
728.6573146292585,1.7830479530086665
729.4589178356714,0.8961238919583274
730.2605210420842,0.5006487030448915
731.062124248497,0.38360684156404556
731.8637274549098,0.4631153232064057
732.6653306613226,0.7984856167508547
