wavelength_nm,R_no_gap_percent,R_1mm_air_gap_only_percent,R_sio2_reference_1mm_air_gap_percent
510.42,8.004843543697397,8.0048435436974,0.6128947557544789
510.44,8.003922587748145,8.003922587748141,9.959056803778816
510.46000000000004,8.003001991092116,8.003001991092125,25.30958137066802
510.48,8.002081753696853,8.002081753696851,33.083452656480254
510.5,8.001161875529823,8.00116187552982,30.717438220564127
510.52,8.000242356558534,8.00024235655853,18.68132735585869
510.54,7.999323196750417,7.999323196750427,3.6011585271072564
510.56,7.998404396072992,7.998404396072995,3.0759196833652585
510.58,7.997485954493657,7.997485954493669,17.87381893347943
510.6,7.996567871979857,7.996567871979869,30.319001920732365
510.62,7.9956501484990365,7.995650148499029,33.2051384586412
510.64,7.99473278401858,7.994732784018573,25.947229369679253
510.65999999999997,7.9938157785058985,7.993815778505901,10.803022822761744
510.68,7.992899131928367,7.992899131928355,0.6354709872120601
510.7,7.991982844253359,7.991982844253371,9.48477614754746
510.72,7.991066915448247,7.991066915448242,24.906143559048857
510.74,7.990151345480369,7.990151345480371,32.97827985514956
510.76,7.9892361343170615,7.989236134317057,30.94749113357001
510.78,7.988321281925648,7.988321281925638,19.20956652712859
510.8,7.987406788273422,7.987406788273428,3.9927741359140914
510.82,7.9864926533277165,7.986492653327713,2.731280828381174
510.84000000000003,7.9855788770557785,7.9855788770557785,17.272089230893187
510.86,7.984665459424921,7.984665459424911,29.996679623242457
510.88,7.983752400402366,7.983752400402376,33.272389567421406
510.9,7.982839699955388,7.982839699955388,26.417244675698605
510.92,7.981927358051206,7.981927358051213,11.466342684727032
510.94,7.981015374657058,7.981015374657065,0.7003672302797885
510.96000000000004,7.980103749740159,7.980103749740152,8.81281092316094
510.98,7.979192483267693,7.97919248326769,24.321289279366876
511.0,7.978281575206848,7.978281575206848,32.8168500091964
511.02,7.9773710255248185,7.977371025524811,31.2552081121784
511.04,7.976460834188731,7.9764608341887335,19.934572062648552
511.06,7.975551001165762,7.975551001165759,4.561267158095551
511.08,7.974641526423053,7.974641526423053,2.29859030746638
511.1,7.973732409927706,7.9737324099277025,16.452006663165097
511.12,7.972823651646861,7.972823651646854,29.544076372512563
511.14,7.971915251547594,7.971915251547594,33.3417509971578
511.15999999999997,7.971007209597017,7.971007209597014,27.021725308838512
511.18,7.970099525762188,7.970099525762178,12.349869248786602
511.2,7.9691922000101725,7.9691922000101725,0.8450859030622031
511.22,7.9682852323080295,7.968285232308022,7.9571999821749175
511.24,7.967378622622788,7.967378622622798,23.541528435408633
511.26,7.966472370921494,7.966472370921491,32.58096228060083
511.28,7.965566477171161,7.965566477171149,31.6217993007603
511.3,7.964660941338758,7.964660941338758,20.844514835752157
511.32,7.96375576339131,7.963755763391317,5.331855329208631
511.34000000000003,7.96285094329579,7.962850943295782,1.8169896025174936
511.36,7.961946481019147,7.961946481019154,15.410484839160373
511.38,7.961042376528363,7.961042376528366,28.94160926181047
511.4,7.960138629790368,7.960138629790362,33.3919816625655
511.42,7.959235240772077,7.959235240772064,27.74040176289516
511.44,7.958332209440427,7.95833220944042,13.454781962411962
511.46000000000004,7.957429535762301,7.957429535762301,1.1174411378376616
511.48,7.956527219704615,7.956527219704624,6.940531787670625
511.5,7.955625261234253,7.955625261234248,22.550610553913703
511.52,7.954723660318061,7.954723660318054,32.24718519338454
511.54,7.953822416922904,7.953822416922908,32.023142781456556
511.56,7.9529215310156385,7.952921531015636,21.92231833228284
511.58,7.952021002563087,7.9520210025630895,6.331317327631829
511.6,7.95112083153207,7.951120831532073,1.339401068274371
511.62,7.950221017889413,7.9502210178894,14.147582175871895
511.64,7.949321561601878,7.9493215616018755,28.165181923322987
511.65999999999997,7.948422462636286,7.948422462636283,33.39657898112688
511.68,7.947523720959375,7.9475237209593725,28.547416895709212
511.7,7.94662533653794,7.94662533653794,14.777428689032156
511.72,7.945727309338705,7.945727309338695,1.5734082978967907
511.74,7.944829639328405,7.944829639328398,5.7975483646610035
511.76,7.943932326473773,7.94393232647378,21.330961447306365
511.78,7.943035370741523,7.94303537074152,31.78695610644041
511.8,7.942138772098356,7.942138772098352,32.429795588700046
511.82,7.94124253051095,7.941242530510941,23.144590865276438
511.84000000000003,7.940346645945972,7.940346645945976,7.583933009358658
511.86,7.939451118370129,7.939451118370119,0.9337223488212183
511.88,7.93855594775002,7.938555947750013,12.669981827205016
511.9,7.937661134052321,7.937661134052328,27.18680085496054
511.92,7.936766677243637,7.936766677243637,33.3238156051202
511.94,7.935872577290609,7.935872577290602,29.41113899040813
511.96000000000004,7.934978834159806,7.934978834159816,16.306688219198847
511.98,7.934085447817855,7.934085447817862,2.2734075048817677
512.0,7.933192418231324,7.933192418231322,4.579408794627883
512.02,7.9322997453667705,7.93229974536678,19.865922171001934
512.04,7.9314074291907595,7.9314074291907595,31.16675987390417
512.06,7.93051546966984,7.930515469669832,32.807036763053205
512.08,7.929623866770523,7.929623866770526,24.480787799931953
512.1,7.928732620459359,7.9287326204593525,9.10673975982312
512.12,7.92784173070284,7.927841730702834,0.6826870957785343
512.14,7.926951197467455,7.926951197467458,10.99577664162164
512.16,7.926061020719712,7.926061020719715,25.97562615998466
512.1800000000001,7.925171200426054,7.92517120042606,33.13678206884229
512.2,7.924281736552954,7.924281736552957,30.294123253882837
512.22,7.923392629066875,7.923392629066885,18.021628519351864
512.24,7.92250387793424,7.92250387793424,3.2766797725632237
512.26,7.92161548312148,7.9216154831214745,3.358094843125333
512.28,7.920727444595007,7.920727444595001,18.14316548148304
512.3,7.919839762321206,7.919839762321206,30.34847011136992
512.32,7.918952436266487,7.91895243626649,33.11493522175296
512.34,7.918065466397232,7.91806546639723,25.892762455271907
512.36,7.9171788526797835,7.917178852679786,10.904573729410998
512.38,7.916292595080519,7.916292595080519,0.681294796090949
512.4,7.91540669356577,7.91540669356576,9.16070582080387
512.42,7.914521148101854,7.914521148101854,24.49974616552636
512.44,7.913635958655109,7.913635958655106,32.79345264942509
512.46,7.912751125191838,7.912751125191832,31.153233331004955
512.48,7.911866647678348,7.911866647678345,19.88984434686951
512.5,7.910982526080894,7.910982526080894,4.633786819714786
512.52,7.910098760365765,7.910098760365765,2.2299177150206226
512.54,7.909215350499217,7.9092153504992115,16.159772676383195
512.56,7.90833229644749,7.908332296447481,29.290009023451642
512.58,7.907449598176839,7.907449598176843,33.30842286108368
512.6,7.906567255653482,7.906567255653475,27.334792134106973
512.62,7.905685268843612,7.905685268843612,12.965608024637557
512.64,7.904803637713457,7.904803637713462,1.0306774370445382
512.66,7.903922362229189,7.9039223622292045,7.225682470005269
512.6800000000001,7.903041442357004,7.903041442357004,22.729123914162237
512.7,7.902160878063047,7.902160878063056,32.24682502410239
512.72,7.9012806693134765,7.901280669313484,31.93988810552608
512.74,7.900400816074443,7.900400816074448,21.866786095516275
512.76,7.899521318312076,7.899521318312086,6.377872084060064
512.78,7.898642175992501,7.898642175992491,1.3163995467737435
512.8,7.8977633890818035,7.897763389081796,13.929501767612104
512.82,7.8968849575460816,7.896884957546088,27.94660389512462
512.84,7.896006881351451,7.896006881351451,33.33735219296007
512.86,7.895129160463956,7.895129160463961,28.75406493238572
512.88,7.894251794849662,7.894251794849662,15.258224904116108
512.9,7.893374784474625,7.893374784474623,1.8276831586994366
512.92,7.892498129304876,7.892498129304867,5.284786885035362
512.94,7.8916218293064295,7.891621829306439,20.64037011631407
512.96,7.890745884445321,7.890745884445321,31.445253207211287
512.98,7.889870294687555,7.889870294687555,32.600358221069634
513.0,7.8889950599991,7.88899505999911,23.896224983416612
513.02,7.888120180345967,7.888120180345962,8.51603371189861
513.04,7.8872456556940875,7.8872456556940875,0.7601710597796365
513.06,7.886371486009434,7.886371486009443,11.49263408414474
513.08,7.885497671257951,7.885497671257961,26.27311320199214
513.1,7.884624211405593,7.884624211405586,33.14654088309628
513.12,7.883751106418247,7.8837511064182495,30.09150484746651
513.14,7.882878356261832,7.882878356261836,17.729957463227464
513.16,7.88200596090226,7.88200596090226,3.1505241083582916
513.1800000000001,7.881133920305398,7.881133920305404,3.4717535020621226
513.2,7.880262234437143,7.880262234437143,18.224216384186974
513.22,7.8793909032633485,7.879390903263346,30.333221414451277
513.24,7.878519926749856,7.878519926749865,33.07601640942057
513.26,7.877649304862527,7.877649304862533,25.91176504866406
513.28,7.87677903756719,7.876779037567193,11.02269588602787
513.3,7.875909124829643,7.875909124829645,0.7134385140692535
513.32,7.875039566615698,7.875039566615705,8.928205883310827
513.34,7.8741703628911575,7.87417036289116,24.228184943545152
513.36,7.873301513621812,7.873301513621805,32.675871158352734
513.38,7.872433018773416,7.872433018773416,31.282725336694977
513.4,7.871564878311737,7.871564878311737,20.308865566362826
513.42,7.870697092202532,7.870697092202532,5.042504643990228
513.44,7.869829660411515,7.869829660411512,1.9614195196078341
513.46,7.868962582904437,7.868962582904435,15.496672864430488
513.48,7.868095859646991,7.868095859647004,28.853028159735526
513.5,7.867229490604919,7.867229490604914,33.30346237399718
513.52,7.866363475743866,7.866363475743866,27.839070727425618
513.54,7.865497815029545,7.8654978150295385,13.836866580283846
513.56,7.864632508427592,7.864632508427592,1.3177419698638888
513.58,7.863767555903692,7.863767555903689,6.36705957401217
513.6,7.862902957423495,7.862902957423495,21.781393525260537
513.62,7.862038712952618,7.862038712952611,31.860647821698855
513.64,7.861174822456693,7.861174822456688,32.25886216549944
513.66,7.860311285901334,7.860311285901328,22.907144666431787
513.6800000000001,7.859448103252125,7.859448103252127,7.497571015149996
513.7,7.858585274474674,7.858585274474674,0.9612124280467593
513.72,7.857722799534564,7.857722799534551,12.514560980001722
513.74,7.856860678397331,7.856860678397334,26.94820899221117
513.76,7.855998911028565,7.855998911028558,33.21451604168361
513.78,7.855137497393769,7.855137497393779,29.5983040307817
513.8,7.854276437458531,7.854276437458518,16.864419667652044
513.82,7.8534157311883295,7.853415731188326,2.676666852318429
513.84,7.852555378548691,7.852555378548681,4.001685121333837
513.86,7.851695379505094,7.851695379505089,18.92489750367837
513.88,7.850835734023052,7.8508357340230495,30.632667519583133
513.9,7.849976442068033,7.849976442068028,32.94706557385943
513.92,7.849117503605492,7.8491175036054965,25.426187880560857
513.94,7.848258918600898,7.848258918600903,10.452197402815695
513.96,7.847400687019694,7.847400687019694,0.6879154090445564
513.98,7.846542808827288,7.846542808827288,9.394849024839624
514.0,7.845685283989111,7.845685283989115,24.57006120382236
514.02,7.844828112470591,7.844828112470584,32.73623051140564
514.04,7.843971294237092,7.84397129423709,31.106215050778125
514.06,7.843114829254018,7.843114829254021,19.985176008761226
514.08,7.842258717486756,7.842258717486747,4.827381008167959
514.1,7.841402958900638,7.841402958900636,2.0855387447988827
514.12,7.840547553461034,7.840547553461044,15.691278633327913
514.14,7.8396925011332925,7.839692501133298,28.922877937125314
514.16,7.838837801882743,7.838837801882743,33.27054378164374
514.1800000000001,7.837983455674684,7.83798345567469,27.761945403749166
514.2,7.837129462474447,7.83712946247444,13.787015152260334
514.22,7.836275822247305,7.836275822247307,1.328540932828281
514.24,7.835422534958569,7.835422534958572,6.334185236244466
514.26,7.834569600573491,7.834569600573485,21.6893199734237
514.28,7.833717019057353,7.8337170190573495,31.79136579399505
514.3,7.832864790375381,7.832864790375384,32.27742427764229
514.32,7.8320129144928305,7.832012914492828,23.0631037415339
514.34,7.831161391374944,7.831161391374948,7.720231611726877
514.36,7.8303102209869175,7.830310220986912,0.9121828266573287
514.38,7.829459403293969,7.829459403293974,12.178350587839825
514.4,7.828608938261292,7.828608938261289,26.667187936801383
514.42,7.8277588258540725,7.827758825854075,33.148263627034716
514.44,7.826909066037485,7.826909066037485,29.809388297836914
514.46,7.826059658776696,7.826059658776696,17.33858928067198
514.48,7.825210604036843,7.825210604036847,2.991902875341763
514.5,7.824361901783091,7.824361901783082,3.619739141891981
514.52,7.8235135519805405,7.823513551980538,18.315629111778804
514.54,7.822665554594334,7.822665554594334,30.300268506186455
514.56,7.821817909589567,7.821817909589567,33.024661940525384
514.58,7.820970616931324,7.82097061693132,25.9570554772301
514.6,7.8201236765847115,7.8201236765847115,11.21518864063316
514.62,7.819277088514798,7.819277088514802,0.7669845983780801
514.64,7.818430852686651,7.818430852686651,8.578540964936547
514.66,7.817584969065311,7.817584969065305,23.81797197131813
514.6800000000001,7.816739437615815,7.816739437615822,32.49477450488346
514.7,7.815894258303212,7.815894258303224,31.465183331401843
514.72,7.815049431092517,7.815049431092515,20.918135386196496
514.74,7.814204955948726,7.814204955948735,5.66648502679268
514.76,7.813360832836852,7.813360832836848,1.6163633494294531
514.78,7.8125170617218656,7.812517061721863,14.527156479883441
514.8,7.811673642568742,7.8116736425687465,28.185943955814626
514.82,7.810830575342474,7.810830575342462,33.25807105288355
514.84,7.809987860007967,7.809987860007964,28.529483589330283
514.86,7.809145496530198,7.809145496530198,15.098336379582983
514.88,7.808303484874093,7.808303484874093,1.8551835538445145
514.9,7.807461825004558,7.807461825004573,5.203384790577238
514.92,7.806620516886531,7.806620516886531,20.364925375654515
514.94,7.805779560484873,7.805779560484883,31.221227440977156
514.96,7.804938955764518,7.804938955764518,32.62820664769247
514.98,7.804098702690307,7.8040987026902915,24.331638355894324
515.0,7.803258801227102,7.803258801227105,9.20351198381949
515.02,7.802419251339781,7.802419251339784,0.7137772664443073
515.04,7.801580052993172,7.801580052993172,10.50969878974903
515.06,7.800741206152131,7.800741206152126,25.38540903213693
515.08,7.799902710781432,7.799902710781445,32.88416182432727
515.1,7.799064566845949,7.799064566845949,30.651422267767465
515.12,7.798226774310439,7.798226774310433,19.11332588693027
515.14,7.797389333139695,7.797389333139705,4.228169298635927
515.16,7.796552243298518,7.796552243298521,2.483015599588426
515.1800000000001,7.795715504751651,7.795715504751651,16.36933619487502
515.2,7.794879117463867,7.794879117463867,29.239687141196942
515.22,7.794043081399915,7.794043081399911,33.19813752079235
515.24,7.79320739652452,7.793207396524522,27.395922507913557
515.26,7.792372062802401,7.792372062802406,13.335912773799933
515.28,7.791537080198287,7.791537080198302,1.2300980066683933
515.3,7.790702448676884,7.790702448676881,6.596003561389911
515.32,7.789868168202865,7.7898681682028625,21.872104114886955
515.34,7.789034238740912,7.789034238740912,31.805742900805082
515.36,7.788200660255716,7.788200660255719,32.203253873717834
515.38,7.787367432711924,7.787367432711928,22.996734528455594
515.4,7.786534556074197,7.78653455607419,7.742408449495082
515.42,7.785702030307158,7.7857020303071485,0.9130614068471137
515.44,7.784869855375417,7.784869855375421,12.013203770761818
515.46,7.784038031243644,7.784038031243636,26.4745040772085
515.48,7.7832065578764045,7.783206557876395,33.073049578320756
515.5,7.782375435238305,7.782375435238296,29.947365897487
515.52,7.781544663293924,7.781544663293924,17.726981523642017
515.54,7.780714242007838,7.780714242007838,3.2978003854845026
515.56,7.779884171344623,7.779884171344617,3.280194482213329
515.58,7.779054451268812,7.779054451268816,17.69535498631669
515.6,7.778225081744954,7.778225081744954,29.925399055554188
515.62,7.7773960627375835,7.7773960627375915,33.071947496729834
515.64,7.776567394211222,7.776567394211222,26.506132537824573
515.66,7.775739076130379,7.775739076130379,12.076610955473402
515.6800000000001,7.774911108459544,7.774911108459554,0.9330374767851942
515.7,7.774083491163224,7.774083491163224,7.654451374578794
515.72,7.77325622420587,7.773256224205878,22.8868721073165
515.74,7.7724293075519775,7.772429307551986,32.147809165014905
515.76,7.771602741165981,7.771602741165987,31.84277402790851
515.78,7.770776525012344,7.770776525012354,22.028532207667986
515.8,7.769950659055482,7.769950659055482,6.7873589152553775
515.82,7.769125143259835,7.769125143259825,1.166290932976056
515.84,7.768299977589808,7.768299977589805,13.04065752070587
515.86,7.7674751620098075,7.7674751620098075,27.15719558908897
515.88,7.766650696484236,7.766650696484236,33.146424668752836
515.9,7.765826580977449,7.765826580977452,29.4345147968742
515.92,7.765002815453853,7.765002815453863,16.802258951078198
515.94,7.764179399877777,7.764179399877774,2.7640372560332067
515.96,7.7633563342135945,7.763356334213597,3.857484709109313
515.98,7.762533618425635,7.762533618425632,18.520825773949735
516.0,7.761711252478229,7.761711252478232,30.316579514329007
516.02,7.760889236335694,7.760889236335694,32.95418687640067
516.04,7.760067569962338,7.760067569962331,25.926934909364828
516.06,7.759246253322456,7.759246253322454,11.318447806674808
516.08,7.758425286380337,7.758425286380321,0.818400359280552
516.1,7.75760466910026,7.757604669100254,8.302351999787007
516.12,7.756784401446493,7.756784401446487,23.45446171207457
516.14,7.755964483383288,7.755964483383288,32.313732337961085
516.16,7.755144914874883,7.755144914874883,31.610883837274383
516.1800000000001,7.75432569588553,7.754325695885528,21.473404326890186
516.2,7.753506826379426,7.7535068263794225,6.287615336142942
516.22,7.75268830632082,7.752688306320815,1.341695498415941
516.24,7.751870135673879,7.751870135673876,13.577014037469267
516.26,7.751052314402826,7.751052314402814,27.48538484240079
516.28,7.75023484247182,7.750234842471808,33.16074074360797
516.3,7.749417719845045,7.749417719845048,29.16540319152363
516.32,7.7486009464866505,7.748600946486653,16.358453885209297
516.34,7.747784522360803,7.7477845223608055,2.5411832075845555
516.36,7.746968447431633,7.746968447431633,4.13027588320371
516.38,7.7461527216632815,7.746152721663275,18.864685989398332
516.4,7.745337345019847,7.745337345019844,30.46043222298381
516.42,7.744522317465454,7.74452231746545,32.89101105955492
516.44,7.743707638964185,7.743707638964183,25.69707938547834
516.46,7.742893309480153,7.742893309480143,11.05046960890988
516.48,7.742079328977418,7.7420793289774155,0.7951512461072344
516.5,7.741265697420053,7.741265697420043,8.505206350368894
516.52,7.740452414772105,7.740452414772111,23.604892038611045
516.54,7.73963948099764,7.739639480997634,32.34173097806438
516.56,7.738826896060684,7.7388268960606865,31.543253052729064
516.58,7.738014659925257,7.73801465992526,21.353752442712594
516.6,7.7372027725553725,7.737202772555375,6.2078327080453155
516.62,7.736391233915045,7.736391233915055,1.3717151063917157
516.64,7.735580043968275,7.735580043968275,13.620562956703145
516.66,7.734769202679033,7.734769202679033,27.48695819329616
516.6800000000001,7.733958710011299,7.733958710011294,33.144130456065206
516.7,7.733148565929042,7.733148565929038,29.164676575447064
516.72,7.73233877039619,7.7323387703962,16.400975237121283
516.74,7.731529323376724,7.731529323376727,2.5861292664964473
516.76,7.730720224834547,7.730720224834554,4.065213575290333
516.78,7.729911474733607,7.729911474733598,18.737945443784348
516.8,7.729103073037781,7.7291030730377965,30.376925715137176
516.82,7.728295019711008,7.728295019711005,32.90033621399737
516.84,7.7274873147171474,7.727487314717157,25.829727976701992
516.86,7.726679958020116,7.726679958020109,11.265604218134015
516.88,7.725872949583756,7.725872949583749,0.8324728733367317
516.9,7.725066289371925,7.725066289371937,8.255368174812789
516.92,7.7242599773485034,7.724259977348513,23.348247121079318
516.94,7.723454013477305,7.7234540134773075,32.24199884705173
516.96,7.72264839772218,7.722648397722183,31.64755541533016
516.98,7.72184313004693,7.72184313004693,21.672302771623293
517.0,7.721038210415373,7.721038210415368,6.5399416069726835
517.02,7.720233638791305,7.720233638791305,1.2485043974642709
517.04,7.719429415138514,7.719429415138503,13.173422067336007
517.06,7.718625539420788,7.718625539420791,27.164423636897805
517.08,7.7178220116018785,7.717822011601876,33.096667259612474
517.1,7.71701883164556,7.717018831645557,29.42995073976067
517.12,7.716215999515579,7.716215999515576,16.926862732146077
517.14,7.715413515175672,7.715413515175687,2.904952267767149
517.16,7.71461137858957,7.714611378589565,3.67267623789507
517.1800000000001,7.71380958972097,7.713809589720977,18.139595976344502
517.2,7.7130081485336195,7.713008148533612,30.058707107418105
517.22,7.712207054991187,7.712207054991177,32.97212822161414
517.24,7.711406309057349,7.711406309057354,26.313752781271756
517.26,7.710605910695816,7.710605910695821,11.965460370473078
517.28,7.709805859870235,7.7098058598702375,0.9604010234931493
517.3,7.70900615654427,7.70900615654426,7.567302440039946
517.32,7.708206800681558,7.708206800681553,22.673704356723924
517.34,7.707407792245744,7.707407792245741,31.996944076904292
517.36,7.706609131200462,7.706609131200459,31.903803979312002
517.38,7.705810817509306,7.705810817509312,22.413254607758144
517.4,7.70501285113591,7.70501285113591,7.304855121999329
517.42,7.704215232043844,7.704215232043849,1.0225617234006352
517.44,7.70341796019672,7.703417960196718,12.240747297114893
517.46,7.702621035558092,7.7026210355580895,26.495135673073918
517.48,7.701824458091536,7.701824458091538,32.990639260537705
517.5,7.701028227760616,7.701028227760613,29.93207111754412
517.52,7.700232344528869,7.700232344528872,17.924335948473207
517.54,7.69943680835982,7.699436808359805,3.551102611681794
517.56,7.698641619217023,7.698641619217023,3.0080180915897152
517.58,7.697846777063957,7.697846777063957,17.058188692636083
517.6,7.697052281864165,7.697052281864165,29.471547337890875
517.62,7.6962581335811215,7.696258133581124,33.06866871528252
517.64,7.695464332178319,7.695464332178319,27.11334824580744
517.66,7.694670877619228,7.694670877619231,13.156386476939783
517.6800000000001,7.693877769867329,7.693877769867329,1.2676426515712698
517.7,7.693085008886061,7.693085008886058,6.482821063318244
517.72,7.692292594638881,7.692292594638875,21.551691462695576
517.74,7.691500527089214,7.691500527089211,31.56155366096623
517.76,7.69070880620049,7.69070880620049,32.26451734023194
517.78,7.689917431936151,7.689917431936136,23.53997955918677
517.8,7.689126404259551,7.689126404259544,8.54422803512233
517.82,7.688335723134125,7.688335723134118,0.8050225428250697
517.84,7.687545388523239,7.687545388523246,10.838310394750645
517.86,7.686755400390309,7.686755400390297,25.43305112125962
517.88,7.685965758698638,7.685965758698633,32.77083766180268
517.9,7.685176463411627,7.685176463411629,30.61479179919322
517.92,7.684387514492625,7.684387514492616,19.36666825311902
517.94,7.683598911904927,7.683598911904927,4.615074824505236
517.96,7.682810655611911,7.682810655611906,2.1809109370641875
517.98,7.682022745576863,7.682022745576863,15.479413158372306
518.0,7.681235181763101,7.6812351817630935,28.555451093152673
518.02,7.680447964133913,7.680447964133913,33.12480676253666
518.04,7.679661092652588,7.679661092652588,28.166314389010065
518.06,7.678874567282428,7.678874567282428,14.837680825600847
518.08,7.678088387986655,7.678088387986663,1.8946062504734578
518.1,7.677302554728555,7.677302554728552,5.086093526514773
518.12,7.676517067471379,7.676517067471382,19.93996934226511
518.14,7.675731926178352,7.67573192617836,30.863999832203167
518.16,7.674947130812717,7.674947130812717,32.654814924990355
518.1800000000001,7.674162681337663,7.674162681337658,24.99033393138825
518.2,7.673378577716433,7.673378577716433,10.302763057649742
518.22,7.6725948199122085,7.672594819912211,0.7699347442686285
518.24,7.6718114078881685,7.6718114078881685,9.009543820115582
518.26,7.6710283416075224,7.6710283416075224,23.912874437180992
518.28,7.670245621033406,7.670245621033411,32.35490573236006
518.3,7.669463246129003,7.669463246129003,31.39427192948378
518.32,7.668681216857437,7.668681216857441,21.202391795030774
518.34,7.667899533181877,7.667899533181877,6.203790119958622
518.36,7.667118195065436,7.6671181950654335,1.3694086283724731
518.38,7.666337202471245,7.666337202471242,13.401780593909848
518.4,7.665556555362405,7.6655565553623966,27.2271014135034
518.42,7.664776253702006,7.6647762537020085,33.04822543895407
518.44,7.6639962974531555,7.663996297453165,29.382039303232553
518.46,7.663216686578942,7.663216686578942,16.98455941264509
518.48,7.6624374210424175,7.6624374210424175,3.0162919846234417
518.5,7.661658500806655,7.661658500806665,3.5273308198013353
518.52,7.660879925834712,7.660879925834721,17.796044627690584
518.54,7.660101696089618,7.660101696089612,29.806893105648925
518.56,7.659323811534407,7.65932381153441,32.972595629716764
518.58,7.658546272132104,7.658546272132109,26.671632688974185
518.6,7.657769077845736,7.6577690778457335,12.6029307096678
518.62,7.656992228638271,7.6569922286382734,1.148384099871704
518.64,7.656215724472743,7.656215724472763,6.853722780980008
518.66,7.655439565312129,7.655439565312118,21.858747147990783
518.6800000000001,7.654663751119371,7.654663751119382,31.6339235506658
518.7,7.653888281857473,7.65388828185747,32.158898131602534
518.72,7.653113157489368,7.653113157489377,23.34517838801166
518.74,7.652338377978017,7.65233837797802,8.408618438549906
518.76,7.651563943286342,7.651563943286345,0.8306299669779714
518.78,7.650789853377274,7.650789853377274,10.86406456100312
518.8,7.650016108213742,7.650016108213737,25.385278402119347
518.82,7.649242707758612,7.649242707758612,32.719769424456814
518.84,7.6484696519748345,7.648469651974837,30.64036097941813
518.86,7.647696940825265,7.647696940825267,19.530406047566814
518.88,7.646924574272792,7.6469245742727985,4.808941770564366
518.9,7.64615255228028,7.64615255228028,2.050108672903974
518.92,7.645380874810595,7.64538087481059,15.100352607521742
518.94,7.644609541826579,7.6446095418265765,28.27025730153326
518.96,7.643838553291071,7.643838553291081,33.08886024919684
518.98,7.643067909166917,7.643067909166912,28.45752879119742
519.0,7.642297609416921,7.642297609416918,15.416966410818503
519.02,7.641527654003902,7.6415276540038946,2.2028392487695725
519.04,7.640758042890654,7.640758042890654,4.564863617145649
519.06,7.639988776039977,7.63998877603997,19.201738653720735
519.08,7.639219853414654,7.639219853414657,30.473808996333535
519.1,7.638451274977445,7.638451274977438,32.76968869518754
519.12,7.637683040691138,7.637683040691133,25.667154952221754
519.14,7.636915150518471,7.636915150518468,11.265331346753223
519.16,7.636147604422182,7.636147604422186,0.8930709182201865
519.1800000000001,7.635380402365024,7.63538040236501,7.988303196952999
519.2,7.6346135443097065,7.6346135443097,22.92277611123995
519.22,7.633847030218956,7.63384703021895,31.99403521159896
519.24,7.633080860055473,7.633080860055482,31.791984927696454
519.26,7.632315033781961,7.632315033781961,22.354075089029035
519.28,7.631549551361106,7.631549551361102,7.39900392515886
519.3,7.6307844127555855,7.630784412755588,1.0083781961773073
519.32,7.630019617928053,7.630019617928058,11.89666039526705
519.34,7.629255166841187,7.629255166841192,26.11882231831975
519.36,7.628491059457648,7.628491059457638,32.84812106348799
519.38,7.627727295740061,7.627727295740053,30.188203589350127
519.4,7.626963875651044,7.626963875651032,18.64433919895335
519.42,7.626200799153225,7.626200799153231,4.171896738063082
519.44,7.6254380662092265,7.625438066209219,2.47282346762736
519.46,7.624675676781664,7.624675676781655,15.913473914952586
519.48,7.623913630833104,7.623913630833094,28.71922061150168
519.5,7.623151928326134,7.623151928326141,33.06106714837868
519.52,7.622390569223343,7.622390569223343,27.998302381575552
519.54,7.62162955348729,7.6216295534872955,14.71628795670599
519.56,7.620868881080536,7.620868881080532,1.910759439606291
519.58,7.620108551965606,7.620108551965603,5.037388575164339
519.6,7.619348566105055,7.619348566105061,19.751719646192818
519.62,7.618588923461421,7.618588923461421,30.70110616729484
519.64,7.617829623997202,7.617829623997202,32.66016981438895
519.66,7.617070667674912,7.6170706676749145,25.27711604349838
519.6800000000001,7.616312054457046,7.616312054457055,10.804284132215574
519.7,7.615553784306109,7.615553784306124,0.8465894062619338
519.72,7.614795857184582,7.614795857184585,8.355515855759775
519.74,7.614038273054928,7.614038273054921,23.219372242089317
519.76,7.613281031879613,7.613281031879611,32.069085261295385
519.78,7.6125241336210765,7.612524133621082,31.6736038869004
519.8,7.6117675782417775,7.611767578241781,22.103521362854682
519.82,7.611011365704153,7.611011365704143,7.188704414010559
519.84,7.61025549597062,7.61025549597061,1.060770070520069
519.86,7.60949996900359,7.60949996900359,12.066061483528104
519.88,7.608744784765483,7.608744784765481,26.20426869080105
519.9,7.607989943218681,7.607989943218688,32.841546926088846
519.92,7.607235444325594,7.607235444325587,30.131963961198426
519.94,7.606481288048586,7.606481288048589,18.58998467466401
519.96,7.6057274743500285,7.605727474350026,4.167574261293576
519.98,7.60497400319229,7.604974003192277,2.4699541272933243
520.0,7.604220874537698,7.604220874537695,15.85407523699644
520.02,7.603468088348624,7.603468088348621,28.652308390171527
520.04,7.602715644587378,7.602715644587383,33.04253388450507
520.06,7.601963543216303,7.601963543216296,28.072035797892507
520.08,7.601211784197696,7.601211784197689,14.890037465669645
520.1,7.600460367493865,7.600460367493868,2.0114066101282444
520.12,7.599709293067117,7.599709293067117,4.855977315700479
520.14,7.598958560879739,7.598958560879739,19.47951028698676
520.16,7.598208170894003,7.598208170893997,30.547154685823802
