PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99,PC_100
-0.68348837,2.9473732,-0.40872866,0.5469875,2.3831167,4.2213144,-2.661398,3.399957,0.40319884,1.8815167,1.9098449,0.8660357,1.0190837,2.3181353,1.5390146,2.2721155,0.36596078,0.06359705,0.17173168,0.45663908,-0.3854286,2.685476,0.3269241,-0.9474279,-0.17757271,0.052150853,0.578993,-0.85337365,1.6042193,1.2794187,-0.81358993,-0.56919354,-0.13640136,-0.2715548,-0.41919443,0.5034704,-0.45071536,0.28967112,0.7141147,-0.28066522,-0.042152606,-0.79823315,-0.2975767,0.19590348,-0.26054013,0.4746114,0.3718437,0.47097188,0.49462387,-0.0076262206,-0.23434104,0.14166197,0.54206806,-0.04229354,-0.1529733,0.18383269,-0.06963727,-0.30915725,0.13552566,0.33547604,0.10588054,0.06420045,-0.28088057,0.27139786,-0.42705798,-0.0122639425,-0.14335005,-0.046109974,-0.29425848,-0.40593034,0.20463176,-0.20298742,0.032128997,0.18591374,-0.11675101,0.0046120146,0.4769731,-0.301763,0.14599903,0.18395099,0.08112449,-0.12632331,-0.43650052,-0.034590982,-0.15803042,0.059674397,0.03111014,0.0050301417,0.26479793,-0.1366733,0.25480017,0.035941582,-0.3706533,-0.072618745,-0.008372388,-0.14578296,-0.22656369,0.19818524,-0.17299274,-0.15200172
-0.6672249,2.97763,-0.6462624,0.62041664,2.3615499,4.216165,-2.6169724,3.5445595,0.40182483,1.7084496,1.8907931,0.88635147,1.0128782,2.4017756,1.4500598,2.2900262,0.42883432,0.006856084,0.077619076,0.52268493,-0.2138471,2.6775358,0.39374465,-0.9336579,-0.35683444,-0.057355948,0.52768886,-1.0187092,1.532769,1.3035822,-0.81694984,-0.5057745,-0.16455558,-0.24461149,-0.4589357,0.4389632,-0.44209722,0.2820793,0.69684196,-0.23804143,0.004966123,-0.7372396,-0.34141704,0.12339268,-0.25803736,0.38388702,0.39620316,0.51231205,0.5546146,-0.068148166,-0.19544502,0.16520035,0.5077108,0.021284513,-0.15776202,0.17279314,-0.13636854,-0.24176463,0.15250774,0.35006192,0.122321926,0.07309362,-0.2648152,0.27731717,-0.44506016,0.029002368,-0.15151073,-0.049103282,-0.32360622,-0.41686267,0.22401935,-0.15624279,0.034516558,0.115848064,-0.11211364,-0.027459137,0.4971913,-0.28686762,0.11772996,0.21941786,0.100708984,-0.13483204,-0.4450455,-0.00026574056,-0.18482077,0.0107886335,0.045103975,-0.00808627,0.31975728,-0.16661882,0.3251648,0.04914351,-0.32463932,-0.065474845,0.0039370004,-0.10115434,-0.20265058,0.20245934,-0.16548958,-0.17568661
-0.6512308,3.0106046,-0.8748703,0.69463485,2.337009,4.2180223,-2.568918,3.6708007,0.40639913,1.5240946,1.8720992,0.9002774,1.0049001,2.4787414,1.3480262,2.3031518,0.49050444,-0.04120192,-0.003238678,0.5798303,-0.035355218,2.6416183,0.47815847,-0.92081404,-0.5244558,-0.16277589,0.47768462,-1.1786164,1.4493883,1.328995,-0.81791186,-0.4426882,-0.1908415,-0.21520148,-0.49544248,0.37513494,-0.42056218,0.27344394,0.66684675,-0.18551144,0.059471354,-0.6606238,-0.3848948,0.056023397,-0.2589213,0.28436455,0.41575027,0.54439205,0.61311513,-0.12873468,-0.15378281,0.19045846,0.46220383,0.07191875,-0.15966468,0.15563862,-0.19405855,-0.17588766,0.16251141,0.35631865,0.13319696,0.083662786,-0.24154563,0.27783656,-0.45508063,0.068535686,-0.1533381,-0.05450807,-0.3378497,-0.41467234,0.24354222,-0.100401945,0.035763353,0.042649496,-0.106936075,-0.058436673,0.49813116,-0.26768544,0.10069838,0.2569501,0.12046971,-0.14168645,-0.44906816,0.031325363,-0.20524356,-0.034215696,0.05914078,-0.020543853,0.36944884,-0.19332837,0.3916585,0.05974899,-0.27461794,-0.055510357,0.015656255,-0.05848554,-0.17774177,0.20123066,-0.15877548,-0.18798059
-0.6357628,3.0454435,-1.0939866,0.7694839,2.3097286,4.224204,-2.5163913,3.7772124,0.41694355,1.3291429,1.8530843,0.9084292,0.9949785,2.5482922,1.2341325,2.3113198,0.5499916,-0.08029306,-0.07000214,0.6252316,0.14695874,2.5796876,0.5790169,-0.90866673,-0.67682606,-0.26298416,0.42931312,-1.3299614,1.3556026,1.3558904,-0.81635195,-0.37938508,-0.21531686,-0.18402745,-0.5260012,0.3122001,-0.3869019,0.26286265,0.62495214,-0.12549436,0.119677976,-0.57280886,-0.4259438,-0.0044386312,-0.26248482,0.17913847,0.4292068,0.56516343,0.66863513,-0.18598044,-0.11130538,0.2152201,0.40806267,0.10802705,-0.16057515,0.13532342,-0.24057886,-0.11450546,0.16640976,0.35497004,0.13736552,0.09478183,-0.21086985,0.2738935,-0.4555752,0.10500646,-0.14725202,-0.06227774,-0.33549467,-0.3996599,0.2620067,-0.037407055,0.036452197,-0.029930513,-0.10200968,-0.08505223,0.48025095,-0.2455373,0.09559894,0.2937393,0.13884333,-0.14618872,-0.4479739,0.058138646,-0.21824554,-0.073210716,0.07294642,-0.029155916,0.41270143,-0.21457823,0.45035866,0.06805618,-0.22231632,-0.043807466,0.02617986,-0.018926391,-0.15451667,0.1949611,-0.15385854,-0.18842751
-0.62098813,3.0809648,-1.3035059,0.8448575,2.2800183,4.2320952,-2.4580975,3.8625324,0.43291843,1.1244376,1.8336222,0.9117971,0.9827805,2.609864,1.1097639,2.3140283,0.6060724,-0.110286966,-0.12220618,0.65673804,0.33043867,2.494757,0.69437,-0.8969233,-0.81106746,-0.3568739,0.38278773,-1.4697546,1.252679,1.3845971,-0.8123486,-0.31524798,-0.23782924,-0.15186357,-0.54787624,0.250058,-0.34202203,0.24939059,0.5719936,-0.060710497,0.18396299,-0.47860286,-0.46245408,-0.05625402,-0.26807424,0.07129877,0.43535632,0.5729129,0.7196568,-0.23680705,-0.069640905,0.23750234,0.34820297,0.12880546,-0.1623341,0.11457394,-0.274534,-0.0599757,0.16531546,0.34698457,0.13420454,0.10534829,-0.17291331,0.26640275,-0.4458111,0.13728133,-0.13221228,-0.07218572,-0.31603602,-0.37265733,0.2779909,0.030403314,0.037098996,-0.09840913,-0.098053224,-0.10423232,0.4452753,-0.22190149,0.10214244,0.32672748,0.15421788,-0.1477977,-0.4413099,0.07854379,-0.22299363,-0.10482499,0.08611029,-0.030983826,0.44890788,-0.2282265,0.49742398,0.07463287,-0.16953619,-0.031717736,0.034863316,0.016576244,-0.13541871,0.18443006,-0.15134788,-0.17753592
-0.6069821,3.1158514,-1.5037793,0.92072713,2.2482305,4.239718,-2.3925405,3.925914,0.45321786,0.9110315,1.8142917,0.91144526,0.9677457,2.6631067,0.97646356,2.310388,0.65737724,-0.13122113,-0.1597372,0.6731564,0.51294833,2.3906736,0.8216381,-0.88513714,-0.9250227,-0.4433905,0.3382371,-1.5953234,1.1416428,1.4153944,-0.80623984,-0.24973391,-0.25803304,-0.11951201,-0.55852634,0.18834057,-0.2869086,0.2321648,0.50883764,0.006038489,0.25079867,-0.38286084,-0.49248195,-0.097856544,-0.2750847,-0.03624265,0.43318322,0.5664347,0.7647398,-0.27879786,-0.030115802,0.2558228,0.28556207,0.13406804,-0.16645189,0.095702395,-0.2952021,-0.013864972,0.16040976,0.33348432,0.12360063,0.114412695,-0.12823522,0.25620922,-0.42583877,0.16449091,-0.10773376,-0.08384686,-0.2799336,-0.335061,0.2899867,0.10047333,0.03818006,-0.15981372,-0.095584944,-0.11334908,0.39604175,-0.19827323,0.11912225,0.35288695,0.16510645,-0.14615263,-0.42885333,0.09142918,-0.21894237,-0.1285028,0.09819285,-0.02374758,0.47797042,-0.2325372,0.5295458,0.08019425,-0.118015304,-0.020713136,0.041109808,0.04730105,-0.122319184,0.1706752,-0.15137589,-0.15671676
-0.59375465,3.1488562,-1.6955205,0.9971453,2.214706,4.2460747,-2.3182786,3.967028,0.47630966,0.6902112,1.7962663,0.9082169,0.9491027,2.7078757,0.8358929,2.2992253,0.70252264,-0.14331561,-0.18275732,0.6742666,0.69277686,2.2718153,0.9578108,-0.8726761,-1.0171624,-0.5215707,0.29573053,-1.7043936,1.0233709,1.4484211,-0.7986295,-0.18248667,-0.2754516,-0.08776492,-0.55583316,0.12654069,-0.22269572,0.2105156,0.43648693,0.07205912,0.31870392,-0.29021817,-0.5144392,-0.12797487,-0.28290927,-0.14082924,0.42202282,0.54512656,0.8025964,-0.31031805,0.006164689,0.26927745,0.22287375,0.12409026,-0.17392172,0.08057736,-0.3024153,0.02305746,0.1528083,0.31567296,0.1058894,0.12131424,-0.07785147,0.24401943,-0.39641547,0.18605345,-0.073856436,-0.096748084,-0.22851479,-0.28880668,0.29655722,0.17021945,0.040169425,-0.21182133,-0.09480951,-0.11038103,0.3363093,-0.17603998,0.14453404,0.3694735,0.17029744,-0.14108317,-0.4106515,0.09625713,-0.20591944,-0.14446625,0.108857535,-0.0061358423,0.50021523,-0.22650708,0.5442876,0.08542799,-0.069302976,-0.012196385,0.04445598,0.07277571,-0.11629308,0.15487069,-0.1536052,-0.1281537
-0.58129394,3.1789522,-1.8796575,1.0742326,2.1797376,4.2511964,-2.2341607,3.986039,0.50045335,0.46345913,1.7810917,0.9025643,0.9259415,2.7441766,0.6897748,2.279251,0.7402657,-0.14695203,-0.19157612,0.6606226,0.8684132,2.1427085,1.099671,-0.8586926,-1.0864466,-0.59059983,0.25529468,-1.7950977,0.89873874,1.4835647,-0.7903124,-0.113427565,-0.2895721,-0.05737185,-0.5383238,0.06417673,-0.15079968,0.18407442,0.35622618,0.13491312,0.38613847,-0.20488635,-0.5272349,-0.14574358,-0.29085645,-0.24005741,0.40171334,0.50903374,0.8321402,-0.33044356,0.038247477,0.27747598,0.16257025,0.09951561,-0.18514943,0.0706778,-0.2964711,0.050698504,0.14348514,0.29476142,0.08177201,0.12575524,-0.023166187,0.23033348,-0.35887,0.20165408,-0.031114507,-0.11029391,-0.16384885,-0.23627535,0.29644418,0.23718584,0.04357802,-0.25285178,-0.09556477,-0.09400385,0.2705453,-0.15640815,0.17569198,0.37424335,0.16897362,-0.13261615,-0.38701397,0.093056954,-0.18421017,-0.15357527,0.11798305,0.02199891,0.51625824,-0.21010454,0.5403944,0.09078633,-0.024668416,-0.0072898353,0.044681035,0.09281406,-0.11750127,0.13815147,-0.15728775,-0.09464898
-0.5696076,3.2054112,-2.0571287,1.1521462,2.1435356,4.255934,-2.1394644,3.9835122,0.5239339,0.232406,1.7703831,0.8945068,0.8973132,2.772094,0.53982985,2.2492733,0.7696526,-0.14259382,-0.18655246,0.63325274,1.0382595,2.007703,1.2440346,-0.84206456,-1.1321944,-0.64983433,0.21692546,-1.8659419,0.7688012,1.5203729,-0.7821313,-0.042782735,-0.29994404,-0.029000025,-0.5053559,0.0009483944,-0.07304961,0.15286987,0.26975408,0.1925453,0.45138982,-0.13050203,-0.53035855,-0.15079528,-0.2980478,-0.33173478,0.3727421,0.45883688,0.8525242,-0.33878475,0.06530498,0.280406,0.10672872,0.061361827,-0.19998431,0.06716089,-0.27808774,0.069447175,0.13325487,0.27187386,0.052215803,0.12777378,0.034163542,0.21541126,-0.3149148,0.21119593,0.019482551,-0.12386807,-0.08861387,-0.18015434,0.2885988,0.2991357,0.048973493,-0.28213936,-0.0973604,-0.06365778,0.20368628,-0.14036395,0.20934933,0.36565882,0.16080327,-0.12097148,-0.35848364,0.082376696,-0.1546103,-0.1571002,0.12568134,0.059557762,0.5268115,-0.18436755,0.5181154,0.09629212,0.014959024,-0.0066314274,0.0419408,0.10755907,-0.1251423,0.12140961,-0.16134873,-0.059468675
-0.5587511,3.2278035,-2.2287052,1.2310475,2.1062243,4.2615867,-2.0338726,3.9602158,0.5452461,-0.0012367927,1.7655442,0.8836877,0.86230844,2.7917233,0.3877261,2.208316,0.7901195,-0.13067523,-0.16798428,0.5933473,1.2003874,1.8707374,1.3879675,-0.82135,-1.1540039,-0.69881934,0.18060268,-1.91578,0.63495266,1.5579648,-0.77481186,0.028957175,-0.30626798,-0.003191602,-0.45722532,-0.06316801,0.008249677,0.11739478,0.1792523,0.24337555,0.5124887,-0.07001009,-0.52388436,-0.14333287,-0.30335677,-0.41386113,0.33635062,0.39584753,0.8631653,-0.33531642,0.08665886,0.27831784,0.057022948,0.011099152,-0.21783166,0.07090445,-0.2483823,0.079976454,0.12279156,0.24794725,0.018338224,0.12764397,0.0923978,0.19931634,-0.2664285,0.21474461,0.076474465,-0.13690309,-0.005941938,-0.123298995,0.27217016,0.35408157,0.05693548,-0.2997491,-0.099476315,-0.01961815,0.14083749,-0.12863323,0.24189033,0.3430895,0.14600432,-0.10654347,-0.32579792,0.065209575,-0.11844047,-0.15646826,0.13220531,0.104250684,0.53245956,-0.15134299,0.47949216,0.10141015,0.049014777,-0.010229127,0.03687952,0.11750295,-0.1374526,0.105115324,-0.16447207,-0.026177239
-0.54884887,3.2459304,-2.3948624,1.3110658,2.0678492,4.269495,-1.9173193,3.9169877,0.56324816,-0.23573045,1.7675636,0.8695119,0.8201089,2.8031194,0.23505488,2.155644,0.8015293,-0.111498,-0.13608468,0.54201674,1.3524163,1.7352316,1.5289555,-0.79475915,-1.1517264,-0.7372754,0.14630763,-1.9437621,0.4990246,1.5949826,-0.76882756,0.10114513,-0.30846536,0.019683886,-0.3951715,-0.12787823,0.09035756,0.078615814,0.08735623,0.28634754,0.5672172,-0.025571609,-0.5083967,-0.124149434,-0.3054263,-0.48464945,0.29455346,0.32195008,0.8637601,-0.32026142,0.10184749,0.2716421,0.014662642,-0.04924143,-0.23780471,0.08251555,-0.20882234,0.08307871,0.11266705,0.22364517,-0.01872805,0.12575571,0.14987952,0.182016,-0.21524541,0.21248192,0.13800539,-0.14893518,0.080774665,-0.06861144,0.24650341,0.40027773,0.067948096,-0.30649894,-0.101082064,0.03695335,0.0868801,-0.12160159,0.26967248,0.3069832,0.12536612,-0.08986388,-0.2898331,0.042893283,-0.07750541,-0.15305288,0.13777745,0.152823,0.53346825,-0.11388479,0.4284232,0.10503997,0.07728724,-0.017419424,0.030654142,0.123441525,-0.15176064,0.0892217,-0.16519815,0.0015619579
-0.5400932,3.2597442,-2.5557091,1.3922703,2.0283947,4.280678,-1.7897649,3.8545525,0.5772102,-0.4693417,1.7768896,0.8512681,0.7699899,2.8062909,0.08333612,2.0906773,0.80412275,-0.08514969,-0.09097862,0.48014677,1.4915913,1.6041015,1.6650063,-0.7602212,-1.1255012,-0.7650702,0.11406128,-1.9493074,0.36327073,1.6296085,-0.7643094,0.17311327,-0.3067111,0.03944682,-0.32124722,-0.19256672,0.1702409,0.037907552,-0.002970374,0.32093072,0.6132205,0.0015130993,-0.48485488,-0.094590984,-0.30279717,-0.542602,0.2500323,0.23948894,0.8543013,-0.2940567,0.11071908,0.26091942,-0.019632991,-0.11699622,-0.2589004,0.10230957,-0.16115259,0.079537794,0.10338721,0.1993072,-0.057964146,0.12251815,0.20515265,0.16351387,-0.16298608,0.20467705,0.20194316,-0.15962158,0.16811614,-0.018909369,0.21117899,0.43621308,0.08226002,-0.30376357,-0.10132968,0.10401126,0.045989912,-0.11920558,0.28949568,0.25895408,0.10022097,-0.0715558,-0.251541,0.016973652,-0.034003872,-0.14805144,0.1424414,0.20146336,0.5296869,-0.07533467,0.37036008,0.10564829,0.09986435,-0.02694586,0.024833476,0.12635684,-0.16465998,0.07320538,-0.1620585,0.020251472
-0.53272605,3.2692668,-2.7110004,1.4746573,1.9878031,4.295614,-1.6509477,3.7734826,0.58683336,-0.7003595,1.7934408,0.8282666,0.7113184,2.801227,-0.06595828,2.0128489,0.7984316,-0.051457733,-0.03275323,0.40832734,1.6150324,1.4798548,1.7946514,-0.7155114,-1.0758032,-0.7821943,0.08395343,-1.9320539,0.23024021,1.6596806,-0.76102614,0.24430458,-0.30143917,0.056086127,-0.23806919,-0.25633165,0.24480136,-0.0030752593,-0.08865354,0.34706578,0.648206,0.010852253,-0.45442668,-0.05643504,-0.29412168,-0.5866288,0.20590045,0.15109082,0.83509195,-0.2573771,0.11352081,0.24671955,-0.045607563,-0.18886873,-0.2801786,0.13025476,-0.10731296,0.07001352,0.09541051,0.17494805,-0.09855026,0.11829555,0.25700217,0.14394276,-0.1109656,0.19167288,0.26604408,-0.16870235,0.25288007,0.0232571,0.16607939,0.4606414,0.09978206,-0.29323578,-0.09941647,0.1787124,0.021148104,-0.120838076,0.2990733,0.20173603,0.07236072,-0.052284636,-0.21187167,-0.010977232,0.009613361,-0.14243774,0.14602827,0.2463323,0.5205807,-0.039119545,0.31161806,0.10151513,0.11704233,-0.03713722,0.021191651,0.12725338,-0.17234483,0.056250136,-0.15375647,0.026891645
-0.52701354,3.274551,-2.8602328,1.558145,1.945999,4.3142104,-1.5002366,3.6741972,0.5922071,-0.9270931,1.8167043,0.79994357,0.6435505,2.7879503,-0.2113775,1.9214921,0.7851657,-0.009975463,0.03848189,0.32682765,1.7200494,1.364696,1.9168671,-0.65846527,-1.0034909,-0.78873706,0.05615749,-1.89184,0.102593794,1.6828983,-0.7584331,0.31434035,-0.29330075,0.06970088,-0.14850795,-0.31806466,0.31112084,-0.042564187,-0.16675264,0.36506158,0.67017746,0.0029541906,-0.41836086,-0.0117154345,-0.278411,-0.6161535,0.16537952,0.059489172,0.8067491,-0.21119711,0.110950045,0.2295485,-0.06336345,-0.26102662,-0.30091536,0.16588636,-0.049377352,0.054948553,0.08913756,0.15031071,-0.13986935,0.11338134,0.30443275,0.12357843,-0.060190015,0.17388862,0.32811385,-0.1759177,0.33228198,0.055839192,0.111463025,0.472665,0.12005734,-0.2767502,-0.09462846,0.25758612,0.013762775,-0.12532687,0.29733568,0.13895792,0.043902647,-0.032711282,-0.17170201,-0.039551266,0.050838094,-0.13694726,0.14828913,0.2840716,0.5053758,-0.008337747,0.2584531,0.0910158,0.12922351,-0.046146397,0.021450566,0.12700148,-0.1711002,0.037512165,-0.13937777,0.019362446
-0.5231979,3.275685,-3.0027997,1.6425799,1.9029019,4.3359027,-1.3366324,3.5570538,0.5937345,-1.1478691,1.8458853,0.7659628,0.5662641,2.766577,-0.35146976,1.8158755,0.76510257,0.0399476,0.122492135,0.23563568,1.804386,1.2606065,2.030936,-0.58720726,-0.9098205,-0.78487897,0.030906327,-1.828709,-0.017080653,1.6970557,-0.75579023,0.38299894,-0.2830945,0.08043066,-0.055420004,-0.37656486,0.36666715,-0.078845784,-0.23468071,0.37547687,0.67762506,-0.020861471,-0.37793818,0.037480153,-0.25522256,-0.6311871,0.1314725,-0.032618422,0.77016515,-0.15684445,0.10412331,0.20978107,-0.073203295,-0.32928815,-0.3206901,0.20821236,0.010490783,0.034566447,0.08487762,0.12497116,-0.18141675,0.10802725,0.34660673,0.10276045,-0.01146186,0.15183637,0.38609496,-0.1809042,0.4040676,0.07751273,0.048030064,0.4718727,0.14229971,-0.25624782,-0.08638289,0.3367617,0.023524288,-0.13101955,0.28445575,0.07474631,0.017104473,-0.01344247,-0.1317809,-0.0676431,0.087341346,-0.13206063,0.14912583,0.31214187,0.48327342,0.014582459,0.2161445,0.07285841,0.13684595,-0.05222019,0.027015157,0.12623574,-0.1578868,0.01638056,-0.11856783,-0.0031920788
-0.5214635,3.2728214,-3.138163,1.727757,1.858437,4.3598895,-1.1589179,3.4224558,0.59204197,-1.3610234,1.8801093,0.7262671,0.47921672,2.737363,-0.48477086,1.6953883,0.7389808,0.09902948,0.21881154,0.13453932,1.8663366,1.1693759,2.136303,-0.50036126,-0.7964527,-0.7708982,0.008430585,-1.7429503,-0.12638487,1.7002608,-0.75232434,0.45013416,-0.27168363,0.08840974,0.038497318,-0.430677,0.4094089,-0.11039529,-0.2903249,0.37900916,0.66962785,-0.058623634,-0.33450478,0.089168586,-0.22473082,-0.63231665,0.10672963,-0.12260161,0.7264104,-0.09603891,0.094442725,0.18766896,-0.075505614,-0.389364,-0.3393637,0.2556309,0.07008613,0.009025022,0.0828001,0.09847076,-0.22264893,0.10254252,0.38277897,0.081776425,0.034416743,0.1261558,0.43805683,-0.18312292,0.4665307,0.087810226,-0.023006339,0.4584823,0.16546614,-0.23385738,-0.07427938,0.41221195,0.04853921,-0.13596784,0.26163724,0.013207773,-0.0058662044,0.005024733,-0.092697166,-0.09449846,0.117225155,-0.12800041,0.14880474,0.32892042,0.45367938,0.028083581,0.18828066,0.04624678,0.14037736,-0.05398512,0.03871836,0.1253258,-0.13090622,-0.0073454706,-0.09162284,-0.040063616
-0.5218972,3.2662175,-3.2659185,1.8134354,1.8125417,4.3853564,-0.9659293,3.2709665,0.58788955,-1.5649065,1.918597,0.68111044,0.3824083,2.7007267,-0.6097992,1.5598207,0.7074155,0.16786686,0.32661778,0.023281202,1.9047635,1.0925858,2.2324793,-0.3971954,-0.66543317,-0.74715614,-0.011117458,-1.6351732,-0.22317776,1.6910572,-0.7473798,0.5155814,-0.2599162,0.093763396,0.13069324,-0.47942203,0.43785456,-0.13595437,-0.33208752,0.37644362,0.6458627,-0.10789847,-0.28955027,0.14155397,-0.18765983,-0.62063926,0.09314825,-0.20783655,0.6765985,-0.030888751,0.083382346,0.16345221,-0.07070239,-0.43712208,-0.35696018,0.30588883,0.1272305,-0.021271758,0.08290559,0.0704489,-0.262834,0.09743471,0.4122496,0.060787734,0.076396964,0.09766315,0.48211136,-0.18186091,0.51846415,0.08711148,-0.0998396,0.43342903,0.18831317,-0.21199368,-0.0581602,0.47998726,0.08566572,-0.13816284,0.2307913,-0.04210771,-0.023183677,0.022359328,-0.05488062,-0.11966651,0.13925283,-0.12476013,0.14801301,0.33361092,0.41640317,0.03152884,0.17634961,0.010979627,0.14037073,-0.050727934,0.056586217,0.1244068,-0.09003893,-0.033384565,-0.059472892,-0.08886256
-0.5244671,3.2562616,-3.3857744,1.8993565,1.7651697,4.4116364,-0.75683707,3.103378,0.5820856,-1.7578995,1.9607577,0.6310625,0.27612817,2.6572456,-0.72505766,1.4096414,0.67083836,0.24673378,0.4446469,-0.09823272,1.9190798,1.0315526,2.3189807,-0.2776668,-0.5191734,-0.71410304,-0.027729996,-1.5063871,-0.30561456,1.6684477,-0.7405194,0.5791063,-0.2485658,0.09663847,0.21864006,-0.52207476,0.45103893,-0.15455794,-0.35886082,0.36866188,0.6065554,-0.16594994,-0.244764,0.19302896,-0.1451332,-0.59764755,0.092195794,-0.28560007,0.6217547,0.0361526,0.07223634,0.13755131,-0.059388217,-0.46882185,-0.37348408,0.3561216,0.17984319,-0.0552976,0.085033946,0.04074288,-0.3009658,0.093530186,0.43434978,0.039838154,0.11296635,0.067396104,0.51632655,-0.17632082,0.55908144,0.076517016,-0.18000835,0.39833957,0.20942548,-0.1933558,-0.038167283,0.5364163,0.13095002,-0.13576695,0.19424956,-0.088635646,-0.033591423,0.03843777,-0.018625382,-0.14289151,0.15300876,-0.12217852,0.14772165,0.3260789,0.37179005,0.02514163,0.17965274,-0.03247867,0.13754153,-0.042618904,0.07966417,0.12343957,-0.03705851,-0.06098168,-0.023578381,-0.1456502
-0.52901936,3.2434685,-3.4974256,1.9852611,1.716288,4.438303,-0.531396,2.9207215,0.57543683,-1.9384294,2.006238,0.5769513,0.16098379,2.6076107,-0.82906204,1.246191,0.6295117,0.33542532,0.5711894,-0.2297309,1.909241,0.9872482,2.395297,-0.14238349,-0.36041796,-0.67226154,-0.041579597,-1.3580583,-0.3721891,1.631843,-0.731557,0.64040816,-0.23829016,0.09723492,0.29971617,-0.558173,0.44850245,-0.165516,-0.36999154,0.35670096,0.55241776,-0.22982755,-0.20201874,0.24211848,-0.09849486,-0.5651236,0.1048758,-0.35302562,0.5627387,0.10239372,0.061926078,0.11075299,-0.0424855,-0.48131987,-0.38876995,0.40300846,0.22600302,-0.09113647,0.088912256,0.009433845,-0.33577698,0.09199425,0.4484606,0.018921865,0.14206481,0.036620684,0.538689,-0.1657715,0.5879406,0.05765819,-0.26040462,0.35538784,0.22723305,-0.18077537,-0.014780039,0.5782791,0.180053,-0.12729491,0.15456311,-0.12501408,-0.0365347,0.053348355,0.015856504,-0.16398025,0.15895884,-0.120018795,0.14891478,0.3067352,0.32076883,0.00989319,0.19553475,-0.082960956,0.13280334,-0.030795708,0.105983555,0.12226689,0.024445765,-0.088958986,0.014216298,-0.20532663
-0.5352957,3.228463,-3.6003773,2.0708778,1.6658909,4.4650974,-0.29013592,2.7242215,0.5687119,-2.1049738,2.0548372,0.51980066,0.037886806,2.552569,-0.92039555,1.0717309,0.58359474,0.43315452,0.70419097,-0.37040916,1.8757839,0.9601842,2.4608185,0.007517252,-0.19220279,-0.62223583,-0.053020254,-1.1921427,-0.42180356,1.5809934,-0.72051346,0.69914466,-0.22959551,0.09580385,0.37117693,-0.5874362,0.43027994,-0.16837801,-0.36526605,0.34180278,0.48461023,-0.2963895,-0.16326472,0.28743,-0.04916483,-0.5250405,0.1317581,-0.40719286,0.50025797,0.16506849,0.05289842,0.08431288,-0.021351244,-0.4722542,-0.40239638,0.44306427,0.2639826,-0.12597188,0.094216965,-0.023159703,-0.3658441,0.09421438,0.45405504,-0.0019443282,0.16121112,0.006783049,0.5471642,-0.14970534,0.60489124,0.032521423,-0.33740819,0.30707183,0.24006504,-0.17693229,0.011193378,0.602968,0.22863656,-0.1117237,0.11436885,-0.15103623,-0.03215066,0.06734411,0.048357233,-0.1826669,0.15839154,-0.1180203,0.15230276,0.27649543,0.26480862,-0.012622211,0.21991403,-0.13861763,0.12722792,-0.017246034,0.13273448,0.120651275,0.08948325,-0.115797,0.051848795,-0.26224202
-0.5429696,3.2119188,-3.6938004,2.1559374,1.6139818,4.4918694,-0.034497537,2.5152264,0.56262183,-2.2560892,2.1063933,0.460701,-0.091956615,2.4928324,-0.99779516,0.8894001,0.5332712,0.5385166,0.8414149,-0.51882994,1.819846,0.9502919,2.5147357,0.17051814,-0.017810758,-0.56472135,-0.06257761,-1.011083,-0.45384914,1.5159612,-0.70754063,0.75493,-0.22280522,0.09259839,0.43029827,-0.60964274,0.39691487,-0.1629063,-0.34493193,0.3254128,0.40474954,-0.36228904,-0.13037008,0.32764634,0.0014502691,-0.47948065,0.17290363,-0.44537902,0.43496636,0.2215675,0.045159366,0.059910428,0.002267543,-0.44024858,-0.41367227,0.47306448,0.29227906,-0.15638289,0.10062199,-0.056530334,-0.38975123,0.10155912,0.4507379,-0.022697078,0.16783667,-0.020598322,0.53986514,-0.12794554,0.61005783,0.0033269639,-0.40715808,0.2559808,0.24629015,-0.18400106,0.038683057,0.6086582,0.272692,-0.088540524,0.076278016,-0.16737656,-0.021119837,0.08075018,0.078602865,-0.1985262,0.15324973,-0.11591175,0.15813966,0.23679042,0.20578884,-0.040312525,0.24802585,-0.19702639,0.12192684,-0.0044870647,0.15663935,0.11829454,0.15233868,-0.13974248,0.08720761,-0.31091857
