nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
203.2601630081504,203.11954627231364,1475940959409594.0,0.7861740040547829,0.7861740040535689,1.2140288774276087e-12,1.2140288774276087e-12
203.28016400820042,203.13953343553848,1475795739656614.2,0.7481867272300265,0.7481867272300274,-8.881784197001252e-16,8.881784197001252e-16
203.30016500825045,203.15952059876327,1475650548477544.2,0.6957956849487847,0.6957956849465038,2.280953204092384e-12,2.280953204092384e-12
203.32016600830042,203.17950776198808,1475505385863951.8,0.6228831984450582,0.6228831984450586,-3.3306690738754696e-16,3.3306690738754696e-16
203.34016700835042,203.19949492521292,1475360251807406.8,0.5215801633578134,0.5215801633621441,-4.330646952155348e-12,4.330646952155348e-12
203.36016800840042,203.21948208843773,1475215146299483.8,0.3851309915059749,0.3851309915115941,-5.619171794535305e-12,5.619171794535305e-12
203.38016900845042,203.23946925166257,1475070069331760.0,0.21903840987740336,0.2190384098836116,-6.208228375825797e-12,6.208228375825797e-12
203.40017000850045,203.25945641488744,1474925020895815.8,0.06426200996153747,0.06426200996153784,-3.7470027081099033e-16,3.7470027081099033e-16
203.42017100855045,203.27944357811222,1474780000983235.8,0.002046260123954524,0.0020462601239546263,-1.0234868508263162e-16,1.0234868508263162e-16
203.44017200860043,203.29943074133706,1474635009585607.0,0.07914525858531084,0.07914525858050156,4.809277975859061e-12,4.809277975859061e-12
203.46017300865043,203.31941790456187,1474490046694519.8,0.24214693780179347,0.24214693780179347,0.0,0.0
203.48017400870043,203.3394050677867,1474345112301567.8,0.4101999873739833,0.41019998737940666,-5.4233839641426584e-12,5.4233839641426584e-12
203.50017500875046,203.35939223101158,1474200206398348.8,0.5455025042562706,0.5455025042562701,4.440892098500626e-16,4.440892098500626e-16
203.52017600880046,203.3793793942364,1474055328976463.0,0.6446447870717198,0.6446447870717201,-3.3306690738754696e-16,3.3306690738754696e-16
203.54017700885046,203.3993665574612,1473910480027514.2,0.7152621442827608,0.7152621442848068,-2.046030012081701e-12,2.046030012081701e-12
203.56017800890044,203.41935372068602,1473765659543110.0,0.765503572076312,0.7655035720748582,1.4538370507466425e-12,1.4538370507466425e-12
203.58017900895044,203.43934088391086,1473620867514859.8,0.8015328595798876,0.8015328595798874,2.220446049250313e-16,2.220446049250313e-16
203.60018000900047,203.45932804713567,1473476103934378.0,0.8275780223308068,0.8275780223308069,-1.1102230246251565e-16,1.1102230246251565e-16
203.62018100905047,203.47931521036054,1473331368793281.2,0.8464524614288086,0.8464524614288097,-1.1102230246251565e-15,1.1102230246251565e-15
203.64018200910047,203.49930237358535,1473186662083190.0,0.8600124184510403,0.8600124184510399,3.3306690738754696e-16,3.3306690738754696e-16
203.66018300915047,203.5192895368102,1473041983795727.8,0.8694742656534608,0.8694742656534606,1.1102230246251565e-16,1.1102230246251565e-16
203.68018400920047,203.539276700035,1472897333922521.8,0.8756176131388957,0.8756176131390506,-1.5487611193520934e-13,1.5487611193520934e-13
203.70018500925048,203.55926386325982,1472752712455201.5,0.8789091479292506,0.8789091479293792,-1.2867484855405564e-13,1.2867484855405564e-13
203.72018600930048,203.57925102648466,1472608119385400.8,0.8795723805696722,0.8795723805696932,-2.098321516541546e-14,2.098321516541546e-14
203.74018700935048,203.59923818970952,1472463554704756.2,0.8776179098133131,0.8776179098134216,-1.084687895058778e-13,1.084687895058778e-13
203.76018800940048,203.61922535293434,1472319018404907.8,0.872840093628703,0.8728400936287032,-2.220446049250313e-16,2.220446049250313e-16
203.7801890094505,203.63921251615915,1472174510477499.0,0.8647781378209589,0.864778137821281,-3.220756994437579e-13,3.220756994437579e-13
203.80019000950048,203.65919967938396,1472030030914176.5,0.852630618322898,0.8526306183228979,1.1102230246251565e-16,1.1102230246251565e-16
203.82019100955048,203.67918684260877,1471885579706589.5,0.8350997150551358,0.8350997150544684,6.673550601021816e-13,6.673550601021816e-13
