,L_fft_um,PSS_nominal_nm,HSQ_nominal_nm,SOC_nominal_nm,TiO2_nominal_nm,fft_spectral_centroid_um,fringe_visibility_global,fringe_contrast_std,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
PC75,-0.03350524484671887,-0.024096875634252137,0.011154531910867078,0.007910789396726643,-0.017486695932805486,0.010115717624378668,-0.010640716999548152,0.02049260294208685,-0.003984854574468231,0.0015916426513037088,-0.0015455901167165196,-0.0003099295043534441,0.0020771122330695032,-0.003061069125510193,-0.0013148508895118565,0.001245050716043869,-0.0024174663457990175,0.0007887179210753629,0.0019394814564788422,-0.003366684186298406,0.001162420362593112,0.00037444072401112175,-0.0009088299293215557,-0.002466239722239811,-0.0020112274705642555,-0.0011378314978179034,0.002679525529264112,0.0013560320257290297,0.0025195132210829997,0.0005486928851187216,0.000860685753364826,-0.0009193464923564329,0.0035319970537407647,0.0017521196550581038,-7.843771385269853e-05,0.0003606847823059383,-0.00215036143428637,-0.004252564610233159,4.121164068527251e-05,-0.0013341163929198711,-0.0012314548184318155,-5.6436098090238256e-05,0.0016401532928004227,0.002288962246977827,-0.0016541706311217908,-0.0016356880711433084,0.005601891525965795,0.0003479513866286876,-0.003528747019894196,0.0019062742466914437,-0.00044534288301732565,-0.00018603199939545593,0.002028546732256636,0.0018852477329600811,0.0012857008528042702,0.0014090185737618275,0.0008456272539339523,-0.0043787453740018545,0.001749968623709299,0.000651052406959778,-0.0015477832236411213,-0.002441863796386018,0.00026480130123309045,-0.0008301700145255384,-0.002259436644139341,0.00273967826393237,-0.00023322742660519325,0.0023455645043427803,-0.0005540443010264252,0.005079828832092648,-0.001907800351822026,-0.000938206635024113,0.004613809450368076,0.002242936106794295,0.00016579520846283965,0.005549969174508651,0.003171340142226937,-0.005766016013925124,0.0024969496286194764,-0.0007147402739455634,0.0038814485998146207,-0.0011382853796791353,1.0,-0.001570715876399496,-0.002661254933240465,-0.0017406216829890832,-0.001228604320163342,0.0009465973478630519,0.0013023094584393607,0.002663010060773472,-0.001507888192284704,0.0025158823400875862,-0.0004956379713277755,0.003448211427301234,-4.841409274592358e-05,0.0005726589973820862,3.8626224913503125e-05,-0.00016138588880276327,-0.003616676086360128,0.002426113239015178,0.0016951735925777472,0.00026432137267778553,-0.0013260847441463595,0.0005659054988957711,0.0045844611875992865,-0.0011200345526666653,0.0036006172773621276,0.0019591363617907096
PC76,-0.04816390555556755,-0.04544882956112225,0.0040635218042596195,0.02060810345443512,-0.02070136741934117,0.010092474089652225,-0.01794794066206929,-0.018445382464851424,-0.0008631847600382823,-0.002754867535461248,-0.00036173234195300907,-0.0013680709536581994,-0.00014602134971820947,0.004752004250502192,-0.0014047093008067763,0.005317700170179084,0.004024704392990139,-0.00046035643191148215,-0.0014080450896897044,-0.0007654603626799802,0.00019105207766491783,0.005467657067533402,0.004335467437801201,-0.0010745398577430866,-0.005120059221905696,-0.006605381328043488,-0.0018477056882933336,-0.003533164950376772,3.441741281676123e-05,0.0006263356055462301,0.0007944556156623213,0.0015284751440349722,0.00037441069052176687,-0.004567675038557167,0.004809346221824217,-0.0004507835529873585,-0.0018957876631118685,0.004853569809636956,0.005368684959107954,0.0009241267685380681,-0.002821248610438739,-0.0005318325370134823,0.004387713099646353,0.0036233240327996625,-0.0016568831854168664,-0.0009672031329139687,-0.0019550540478848067,0.0017140189525916697,0.001119404778495783,-0.00103058145597668,0.0009416667223421086,0.00477830821743157,-0.0031285500283498423,0.002225608926656591,0.005415119214030098,-0.0005940105413002326,0.001829958345010656,-0.00027174963002048674,-0.002846912157135928,-0.0002821266474379241,0.002389208598137046,-0.0007858853991410397,0.00227142151703824,0.0033253679573668747,-0.0005600204902503068,0.0033127260930417477,-0.002903301432650284,0.002022002682313956,-0.0014983561470899914,7.26280485915536e-05,-0.0024019902784607333,-7.982509011162941e-05,0.00639087848948498,-0.0033029931817798227,0.005044437577690495,-0.0012541929867694547,0.0009494884202224087,-0.003917446478203086,0.00283769656704199,2.1526971164463166e-05,0.003567347781592957,0.0012215651696299715,-0.001570715876399496,1.0,0.0009937769223266897,-0.0031836512831180845,-0.0012752069088326672,-0.001965541373186489,-0.001210399318440268,7.084802145773352e-05,-0.0052300522400953574,0.0032239159131778154,-0.003803054372340536,-0.005264865377720838,-0.0008514541927551803,0.003633906376495346,-0.004001516279417574,-0.0028370598629331163,0.0002500144796252392,-0.002013123738162915,-0.0011383511148435642,8.786358096759117e-05,0.000684716642656416,-0.0014052807481414638,0.0023700419907075657,0.001488882673942757,-0.0009270658335274994,0.00020004188964179356
PC77,-0.007252195287370658,-0.03451522781195381,-0.007480126835931798,0.020112708123438284,-0.018757971828377573,0.007823260581124829,-0.012841213031346645,-0.03302360548152317,-0.001880283103640035,0.002301228803223051,-0.005006291910177939,0.0030600724217350146,-0.0005807865290482735,-0.001076784986407751,-0.003434998654304807,0.0012257724227197149,-0.003253882870981852,0.0023537134150398336,0.0011648807984264676,-0.0008350059486595442,0.002113671774390079,0.0030254794117100642,0.0015574124402257328,0.004688295053602129,-0.001622617044924861,-0.0029573521805143534,-0.0038269073904539375,-0.0027976655843409033,-0.003502789788187107,-0.0007741002500676232,0.0034749494517061197,-0.0010887105487504597,8.59560659001484e-05,0.0007490414413856834,-0.003940174781090351,-0.0015605815024270836,-0.0008325487200624673,-0.0033555632324572446,0.0016802928505041503,0.0024594207478103674,-0.0007704190502990134,-0.002107001963118947,0.0028194896696411005,0.0001303247836928993,0.001710334373321208,-0.0018139925760588679,0.0001961772102164953,0.0011610737296369035,0.0021204951446887658,-0.00015643544391901433,-0.003403488621133253,-0.0032625508854655155,0.0021885093604741977,-0.0012073355348638673,-0.0020372219222993203,-0.0035296440619115885,-0.0013870713839343662,-0.0034575347431616164,0.0005464540906823499,0.0018687610965421892,-0.00240330174553504,0.002348706674663554,0.0021120683578964954,3.367392161053626e-06,-0.0034020084903232987,-0.002955707962747196,0.001757075400379305,0.002218115450766039,0.003017798937628882,0.006081632362365862,-0.0010770730511512534,0.0010048894502910856,0.0006331197164094501,-0.0026034674013783506,-0.0011756315287271208,0.0017683776303156287,0.000764489028684544,0.0014749840806474648,0.0007414096505227075,-0.0019588386548691277,-0.0032633563518899224,-0.001301784630650304,-0.002661254933240465,0.0009937769223266897,1.0,0.0035605100726057897,-0.0010644475607113543,-0.0016364266557261403,-0.0014962781330083138,-0.00044006519569378817,-0.003688867533142692,-0.0011543101216065026,-0.002318174452516508,-0.0011228138995322435,-0.006087181157389427,0.0001202644582350068,0.0006206466443143335,0.0010646180896183872,-0.003435024750459363,0.00196407532192398,0.001945715084094264,-0.002848973074729297,-0.001938921021993308,0.00012866028870594568,-0.0009461474295736833,-0.0016855129151150596,-0.002331509674536517,-0.0007873808751405482
PC78,0.009074658327937447,-0.038886996495327834,0.003917145823919408,0.00798721585517816,-0.017042657115409168,0.006625414360814263,-0.013798532473686042,-0.01520456997854557,0.0012497076264824899,-0.004336790794323591,-0.0009895227116264408,-0.0020840935422526373,-0.00585607654001345,-0.0002989743986835166,0.0007431118375067251,0.0007082330275782593,-0.0029291111657914126,0.0045357966775063496,0.0004335605883865513,-0.0009425833610749721,0.0012443677939707714,0.0016806894270538528,-0.000978946974788629,0.0005349855210565883,-0.0014122898860309428,0.0034498157660336304,-0.0008072993619548248,-0.0008120865896055964,0.0024450384792631032,-0.0010089890517776389,-0.0025669342864171854,-0.0022178130551183117,-0.00026931159347806714,0.0006309112512769124,0.0028769002781735917,0.0023076449724250656,-0.002058112430179334,0.0009278645554174934,0.00155083353978842,0.002162830555062692,0.0031897699028216498,0.0004900969112249352,0.0024123045092557982,-0.0002216329504464972,0.0032040253435707687,-0.0033973735856196873,-0.0024124816112706506,0.0006321663266499254,-0.00025374375814444004,0.0018328082222038725,-0.0009578502398150079,0.0008867301087814233,-0.0009944484947030353,0.0011133280250214326,-0.002336217455692644,0.002124573822712903,0.0038710349661605016,0.00045141768728532107,-0.0026814927883815347,-0.0005338340866959646,-0.0011889423512240677,0.0025804692592630244,0.0026213048063792976,0.001856232239751123,0.0008013753084954344,-0.00139425012832028,-0.0017368644391220498,-0.0013172862169312884,0.00013018059328534504,0.000707706114759713,0.002298902888006693,0.0039049192036711127,-0.0009676154913628869,-0.00039209699996734106,0.0006831274378876855,-0.0009430096450999453,-0.0005605225036398558,-0.0005883909336440952,0.0005665764416575902,0.001269139736671566,0.0005262026160783892,0.0010245553714183673,-0.0017406216829890832,-0.0031836512831180845,0.0035605100726057897,1.0,-0.006012218533603043,0.0024385174090373845,0.0011584304459191959,-0.001982791738104869,0.0011834112767715034,0.0006396566554082753,-0.0019544949024051152,-0.0010939000697659806,0.00028949126058831694,0.0035713516762772898,-0.0043096409477153975,-0.000447798728250509,-0.004306808877509403,0.0007875019098149617,0.0007217270969602663,0.0010010298026365753,-0.0011809514526928393,0.0007932307503725474,0.001674300364469573,0.002210041323452937,0.0041119059115088015,0.0025190623178697556
PC79,-0.03886935928489686,-0.030266341209389137,0.016165049567673284,0.012137319887691112,-0.011028927450750925,0.0016528043201588362,-0.0081570750722088,0.0025238393276745034,-0.0024036165163573496,-0.0007317975037134385,0.0005249427527367158,-0.0005825679204928778,0.0015934228983961768,-0.0004326166617326397,-0.0007067456417952137,0.0007381629476738999,-0.0006213526401459158,0.0014799338848988106,0.0017979652949682028,-0.003346680592213324,-0.00017666045972531625,0.0014032283223497262,0.0034167254008174138,-0.004065988763529081,0.00024239977528402526,0.0010468796476389578,0.003565851094473282,0.0018861761696428484,0.002329608753074601,0.0015270705418276465,0.0030260872174022817,0.0012269694241649302,-0.0013370439608904618,-0.0018374501142803675,0.0002327600539249137,0.0004912325211037554,0.0027315182762987656,-0.002760817792530681,-0.001520651515457753,-0.001963496035269237,-0.0011022526975633647,0.0028662748644360603,-0.0020407012636894637,-1.758766972888619e-05,0.004205369109193611,-0.0044973800489225965,0.0043818359658006605,0.003874173450628812,0.0017638693448723828,0.0008557743469699682,-0.0009309098446307708,0.0010914978377203361,0.0013206469609950587,-0.0011955058242775392,-0.001842208797260245,-7.088190348267622e-05,0.0071935448211334204,-0.0012020210146059676,0.00010996027120311838,-0.0019457259098448706,0.0020135379108715762,-0.0029699403197202376,0.0029950757174222495,0.0029530243328188175,0.0013482388816497453,0.0010110958683403515,0.0006450661477630006,-0.001803061639778559,0.0019129681041072713,-0.0011017973165623786,0.0018363543408184896,-0.00011324786164540418,0.0027809152713502315,-0.0007120625433703721,0.0015617602734476154,-0.00024404225013576253,0.00206707074361118,-7.367611312011884e-05,-0.0017714196674090573,-0.0017621482190978929,-0.0034553103943242803,0.001202946454020031,-0.001228604320163342,-0.0012752069088326672,-0.0010644475607113543,-0.006012218533603043,1.0,0.0009159135889216708,0.0026564744468429344,-0.0004069600592779976,-0.003109079954394685,-0.002002713527011125,0.0010019461890280834,-0.0017274790821226746,0.0042812485549686185,-0.0024592603691436974,-0.0017409940709857586,0.0003692279916194818,-0.003253538182254969,0.0005178607521644279,0.00038768430047963993,-0.00030313906715035734,-0.001750191385441118,-0.0007248480867680322,-0.0027862093399895873,0.00033973332789250947,-0.0021522711042837005,0.0025044313040712344
PC80,-0.006060058012395843,-0.03736060691720456,0.003688219338306037,0.019986488248143024,-0.012416185450847708,0.005203017210022959,-0.013885418836349977,-0.004835731985038297,-0.0025561674440134382,0.0007655132654243472,-0.0005216175095852906,-0.003813675973993685,-0.0030881801753468133,-0.002008786634298059,-0.0021696844588601633,-0.0036933010948595017,-0.0013085812303234535,0.004263641309729776,0.000987837661176895,-0.0009045415663311353,0.0009701518865572412,-0.002644610204098269,0.0050244346034411394,-0.005825521994366643,0.0005244915008786222,0.0021587742552312337,-0.002922163562502862,-0.003850148146810713,0.00029575876191894745,0.0020357650333226803,-0.004335089257428449,0.002975689294638404,-0.0006475050293568903,-0.0022328484807987376,-6.547284989274719e-05,0.0017916691193331509,0.0031422393254305066,-0.0015718110687028561,0.003438743023071233,1.542222450973919e-06,-0.0007133879880964953,0.004171697542944324,0.001823286659999374,-0.0011301646007750347,0.0017510476641506268,0.0017464358711825549,0.00038760548852665697,-0.005611319301457296,-0.0005580497403006191,-0.00032834377608527405,0.001344224520038477,-0.0024403326353398,0.002634078136714114,-0.0015604556720312777,-0.0006263045539138475,0.0017592711428134006,0.0026268046122590464,-0.0032902025151026392,0.002541059717134715,-0.0010098215224624,0.00036707051422142005,-0.0011668001385376015,0.001948820109789589,0.0002950006096705961,0.0049761518899686585,0.001546964700291203,0.0004670567605002708,0.0013106753619391129,-0.00201046945257639,0.0005811994214788278,-0.0011821890542740388,-0.0042003481017549435,0.0006187911913007258,0.0030371005587263283,0.001403832636787459,-0.0028595747995140554,0.0011963203999620915,0.0005039305252696,-0.0008064751365898366,0.0003260500975611424,-0.002335350866573555,0.000938714560660678,0.0009465973478630519,-0.001965541373186489,-0.0016364266557261403,0.0024385174090373845,0.0009159135889216708,1.0,-0.0014106755107029087,-0.001989066501756703,0.0015763503072276136,-0.0008012657764496972,0.0005028373006947084,0.0035001599990268657,0.0014567903229885583,-0.0007489088902537435,-0.00308569033142062,-0.0017939642961228449,0.0007727807747380875,-6.617205945675656e-05,0.003026996710683541,-0.0005657130954248294,0.0021015203899035157,-0.0019171327077463886,0.0030283387086436487,-0.0021741703340961895,0.0006352809410121245,-0.002126216014570223
PC81,0.017460079598550348,-0.05431783506640596,0.004528957636768371,0.027751712731660026,-0.01663235645908176,-0.0035565774522594595,-0.017993746575945015,0.005214179450723307,0.0010486371949171745,-0.00184125328006783,0.0012891793241562846,0.002512390705852652,-0.003611365608972909,-0.004576720431656742,-0.000628419706910209,0.0008046386666936288,0.000789298935051627,-0.0023530482175404765,0.0004101491647191785,-0.0004799069504385387,-0.0003955076180071603,-0.0002305387628476011,-0.003438455679916694,0.002158025081990906,0.00038392284789286435,-0.002159840689905941,-0.003434148576956044,0.0006494042698874777,-6.302152082686809e-05,-0.0010845582935221302,-0.004165419237011651,-0.0035912129984159258,-0.002931852200081882,0.00024006248095592426,-0.00044088439579349076,-2.7381044353569182e-05,-0.0025544739614335194,-0.0003915525398980692,0.0029402941068165157,0.001701658830129178,0.004873324482004842,-0.00485858181837159,-0.000719884242254218,0.0005393339968109812,-0.00037653985216817875,-0.0020124523815338974,0.002132438483997342,7.172015020452327e-05,0.0015463703622873898,-0.002279186860230035,0.00098283430108204,0.00018312822652569104,0.002828076937004775,0.0012667777673925986,-0.00024284609399214456,0.0011363027234000068,-0.001188698575257857,0.000145423752880221,0.0030279947525792975,-0.005219736096259389,0.00031575424697592307,0.0016812024711432604,-0.0018873979780486259,0.0018238283585481738,0.0005243833027427258,-0.00315837863722124,0.0033765852360311357,-0.0025093363710574474,-0.00017081414388256445,0.0011296283824765083,0.0001836354029033537,0.0029260449579351943,-0.002161327467070194,0.0025380736157897847,0.0024588707232026485,0.0013870675989735733,-0.0012257514924917602,-0.0012202773940552115,0.001974886723848023,0.0015124029886157226,0.003449255697986859,0.003457314585550257,0.0013023094584393607,-0.001210399318440268,-0.0014962781330083138,0.0011584304459191959,0.0026564744468429344,-0.0014106755107029087,1.0,-0.0001577928548951838,-0.001529852131868789,0.0013566285801018846,-0.0031568590501147905,-0.002985331361478448,0.0039048942687110945,-0.0007151454666641648,0.001877120598763424,0.00277586551237949,-0.0011202771730766511,0.0026311589438145102,-0.0007105818019321244,0.001407157584020572,0.002306093580378197,0.00037492718701826697,0.002096367743528103,-0.0009932271884515495,0.003491382742969257,-0.000538939389484833
PC82,0.027391911105330492,0.01712283119175159,0.008271020008501646,-0.007039315291408736,0.0032133008477651737,-0.005492759331776245,0.006016030952108289,-0.0010738270043806819,0.0013730555022066447,-0.0024311923881269156,-0.0016389569690264214,0.0012102556938529169,-7.088163128007531e-05,-0.001518343771549241,0.0012865695418993496,0.003097759276128449,0.0013815950859105955,-0.0027018550535473232,0.005064122727766993,-0.0035700337619631846,0.0018782776034574147,0.0006840742917202447,-0.0017843503557355806,-0.0012574884129247853,0.0010153266192525694,0.0022029629133200716,-0.0004394972018511335,-0.0035871210869630075,0.003289469331772556,0.00270919588314672,0.0007380962367077807,-0.004107441671988962,-0.0033620479408346038,0.002778272664098119,-0.0026680298612713144,4.868505112692486e-05,-0.0030109866417095434,-0.001968597985162648,-0.000911480984661899,0.0010190909500946337,-0.0021616645772860213,-0.0008016186376380338,-0.0013673735343951283,-0.0018981212037686905,-0.001253005137843649,0.0023472308261418186,-0.001071448520846371,0.0065043896696072145,-0.002739995281790182,0.0018925738503844153,0.005368485657591709,0.00157718319909221,-0.001298272900160911,-0.0006365813200328271,0.006144071770026821,0.0022160568690129585,-0.0018253000468466361,0.002034289040623493,-0.0023511642117859245,-0.0007185832921875026,0.0019052528139841506,0.0015392948999359108,0.0007656743065661183,-0.0014508241990602417,-0.0026850753998903746,-0.005350821473977846,0.002828985673471182,0.0006396750943910089,0.0016575506819858155,-0.0010361454238397498,0.001486183318262708,-0.0006972372202728408,0.0029256803772744894,0.0006229763656053969,0.0009754408869241052,0.0031493074227329347,-0.0024757055302496393,-0.004187009338291054,0.004036410788346368,0.003381085164403136,-0.0021535497936485534,0.0027303110008804073,0.002663010060773472,7.084802145773352e-05,-0.00044006519569378817,-0.001982791738104869,-0.0004069600592779976,-0.001989066501756703,-0.0001577928548951838,1.0,-0.0008104450846028077,0.0025621245497794275,0.0050756487265224345,-0.0028947837147819885,-0.0017703835525358725,0.0005728933855959692,-0.0015293723940331691,0.003040655081164331,-0.0012659751689240418,0.0012178890176153144,0.00035821490281334945,-0.0016233319585641447,-0.0022059686396159062,-0.0014874952653545857,0.0011697277211469475,0.0014547581233975086,-5.859855315008897e-05,-0.0012405811397799811
PC83,0.032739835137883005,0.0007003927822103373,0.005407005987322695,-0.017114137838191955,-0.00022916738686519053,0.0060353407417456165,0.0030260833179988744,0.010451407388220387,-0.004938115336425095,0.0026525687287196785,-0.0031922579661328473,1.935758152005187e-05,0.0022260964755703378,0.0015875961434220875,0.0012018069983776626,-0.003273982368582484,-0.0015415679884099474,0.002950427531296804,0.0015853776725495534,-0.002308666381814456,0.0003525536086408693,0.0022443477427874065,-0.0010925223387143346,-0.0022547036168998626,-0.0010121101022558864,-0.0006931736578799439,-0.0013831450434333245,-0.00397391843169539,0.0018366992805668623,0.001964776639087605,-0.00417294841638433,0.0007188010996060459,-0.002210768648816933,0.0035698606088738543,0.002788670260218365,-0.0021046175540586896,-0.0004949532485766228,-0.0023987822502880723,0.001182054145287517,-0.0036398597079917564,0.0002193202922597673,-0.0005746408828606926,-0.0018418326881605173,0.00355186378781263,0.000890182838662025,-0.00015148199370727415,0.000886024653733236,0.0036255835325031778,-0.00041172853320212805,-0.004362737013377283,0.005162862194610687,-0.001401303502933116,-0.0010614473434092597,0.002274458670926871,-0.0024688910299029984,-0.002288810225456809,0.0024857854073343935,0.0008446409507488526,-0.0011787715390937101,0.00487582552243996,0.0010944822200855415,0.0015421243117730856,0.004074491443821195,0.0002215280030323807,0.0015646504691159877,0.00013969104066199588,-0.0001787658709001744,-0.0004237514700202659,-0.0016857683183910586,-0.001178045327113649,0.0013011409315161536,0.0020711253172761564,-0.0019379947105059197,-0.0004964647894331461,-0.003357740316486114,0.0028115092734235414,-0.0034097974392370283,0.0009594561366252794,0.0015700599537953612,-0.001152439388711603,0.00458990828634637,0.0027991491816370157,-0.001507888192284704,-0.0052300522400953574,-0.003688867533142692,0.0011834112767715034,-0.003109079954394685,0.0015763503072276136,-0.001529852131868789,-0.0008104450846028077,1.0,0.00318217302742224,0.0006415921947701526,0.00283833546486006,0.0005849664898916237,0.002970285963762342,0.003254790141665484,0.0011199790053668746,0.0025562190249831473,-0.0008117765227359879,-0.00032086960219936903,0.0001797142044098639,-0.00027902294693968717,0.0032101287638699036,-0.0006770008328339524,0.002586350097821524,0.00044925047427663456,0.0033072526669821376
PC84,0.03253357245847954,-0.03380207829080323,0.000825509635488264,0.006120945415359058,-0.012054723538954593,-0.007604514417092813,-0.008186538678344,0.021985038962361588,0.0027777328073863993,0.0003680652479906359,-0.001446856402728852,0.0053620131858362115,-0.003476470050927266,0.0012012084224636685,0.00017393742727426858,-0.005557264074325681,0.003219692349938561,-0.003945678542105976,0.00587416407161768,-0.002594921136190038,0.0024131319043613334,-0.003208243372188992,-4.764816619310054e-05,0.0017193823467223242,0.00222646542229384,-0.0026653399514392465,0.002362917553101973,0.0005202908602373899,-0.0005433877740350297,0.0029141900380222846,0.002745248470564875,0.0018954863326904928,0.002168741135429021,-0.00013575810694689327,-0.003207015539015545,-0.000463789647325618,0.0007185952370108121,0.0019334002496458082,0.007246804119067122,0.0007778432968304658,0.0015324038537332604,-0.0008254536022349377,0.0034708331567956164,-0.001389136203554364,-0.0034287891974860533,0.0023073585342086936,0.001419790488623993,0.00029556185338018993,0.0013856584592623065,0.0011154772044380864,-0.00011876333835066238,-0.003066321224305432,0.008102082756694773,0.0005122455950705434,0.00072655314859758,-0.0011820522061855349,0.0018134593059079846,-0.001764263483556699,-0.0014042238125536188,0.00037750623647668307,-0.0028218655190159294,-0.0033096109712959804,0.001933918313933897,-0.00027305967669914814,-0.00026083180449605533,-0.002193674537704028,-0.00242273431335041,-0.0015060820985999459,-0.0021427550526044218,0.0029759970703669533,-0.0013138418197448335,0.0017780992101060274,-0.0014574374027832213,4.114759931356651e-05,-0.0011168726391851986,0.0030183144137753332,-0.003024627284141372,0.00046751823958984893,-0.0018775366308030226,0.0017470903017162552,-0.0014494660693919529,0.0026867474133358714,0.0025158823400875862,0.0032239159131778154,-0.0011543101216065026,0.0006396566554082753,-0.002002713527011125,-0.0008012657764496972,0.0013566285801018846,0.0025621245497794275,0.00318217302742224,1.0,0.001839031488229937,0.0024506821878239244,0.0022667902631958075,-0.001145836155557796,-0.004050039771694053,0.0003941273839120895,0.0016859611348536213,0.0014571141333779383,-0.0026876831138623334,0.002131871435337596,-0.002315997905712057,0.001739280640580616,0.0011997107968804246,-0.002547285390490339,0.0014372311520352028,-0.0014019173121078603
PC85,0.011635395085940761,-0.016527221646951872,-0.00403887840793181,0.007168526125640619,-0.012778907447255496,0.0024328174197597616,-0.004217852859033418,0.004554264134012493,0.004822065278202315,3.281326452135428e-05,-0.0020241015371808262,0.00424006816963573,0.0001300038720553473,0.004388229654937562,0.002563151599265921,0.0006880842979216856,0.0005572077184587138,0.0007829018761252106,-0.0006134043673928918,-0.0007817630710563318,-0.00438494695726292,0.0042836359543915814,0.0011887115171111248,-0.0003188767945569728,0.0023491495728872173,0.0028851665443318823,0.00236727456738927,-0.002097100443422142,0.0008954251434116801,0.002733726767091741,0.0001882248235308257,0.00443337178711874,-0.0017691693217426257,-0.002024601792006694,-0.004342725336837701,0.0005942507255998175,0.0020060848699676183,0.0041116222032196665,-0.001393684773914303,0.001616490166627826,-0.0011581719365449555,0.0003376946186568316,-0.000911211253666595,-0.002071596251760544,0.0028592077020302437,0.0016580160418845408,-0.0003864164272403185,0.003097198284970342,0.003676270582043884,-0.0018607576376032198,0.004480998121481337,-0.0040893126071419195,0.003519073847431118,0.0002966740320010956,-0.002162864604716896,-0.003979940500403872,0.002006588045302383,-0.0016074012380149062,-0.001975618483387369,0.0020393163218244605,-0.001919903929202893,-0.0013532807131698397,-0.001910055377945895,0.0019464061210751197,0.0035219353792954144,0.00022929467556655233,0.0014302638094331069,-0.0014162436937480369,0.0029483582060169764,-0.0004116382353802065,-0.0017045307061754496,-0.0018282647439824455,-0.006309819766567601,-0.0007103372434847806,0.0034596436692886307,-0.0024894945474903214,-0.001578206266586744,0.00017128631696125999,-0.0016346973511797635,-0.002458540284225867,0.0004057018104036893,0.00027508706541502244,-0.0004956379713277755,-0.003803054372340536,-0.002318174452516508,-0.0019544949024051152,0.0010019461890280834,0.0005028373006947084,-0.0031568590501147905,0.0050756487265224345,0.0006415921947701526,0.001839031488229937,1.0,0.0023402551433383645,-0.003004306875392292,-0.0019771404219904093,0.002415816607726346,-0.0030556832692689288,-0.00028579575888457284,0.0020246279607607294,0.004773710225146607,-0.0025476236809142223,0.004773230516974975,0.001553945785252018,0.00226291624615494,-0.00012845527643989615,0.0023865650650268474,0.00012330428488792285
PC86,0.02874433880584267,0.0006781091772738203,0.0002219566420886826,-0.004304325901622852,0.0011823565714900802,-0.0031275894133882287,-0.003527216568018479,-0.008151585507116248,0.0002468661305004284,-0.0028620140944844784,0.001275665538063354,0.0005764042911023774,0.0028541494854252792,-0.0019512334750540776,-0.0019768991686979253,-0.0015303170671047168,-0.00379925634572561,0.00012239117262707693,-0.0018403279231189343,-0.00028515328227292553,-0.002839181724459834,-0.004171747695999638,-0.003081591614486343,0.0009040256082945164,0.0051918315081083575,7.821119419518715e-05,0.0011536888626828105,-0.004119145761264514,0.0013792265644385537,-0.0005935291497180567,0.00757302274379859,-0.0003120004617621907,-0.001311136053840083,0.0026117300314288886,2.676891770061571e-05,-0.005131463228326498,0.0017173220458241152,0.0005580748738124786,0.0036047437948995504,0.0004913538718224149,-0.0011209398772309752,-8.98096069322697e-05,-0.00020954415564902311,-0.0006140676901783544,0.0011787655086342266,-0.0045159667561811105,0.0002466873897124061,0.0019398361372742583,0.0014434216197324343,-0.001970380500880862,0.0005936802372790788,0.003640884547766526,-0.001341434758647304,0.002051489637302559,-0.00025252232511447303,0.002963322431628031,-0.00125111833720552,0.0024036801462254224,-0.0005127642914725828,-0.0006956352320463059,-0.0012938431660509827,-0.0009477493582704745,0.0040695321641564,-0.000418950906773259,0.002462651166631539,0.0034966516972511135,-0.0011822215098441938,0.0014758764946183145,-0.002939639653176343,0.0021499454160320217,0.003919578684062411,-0.0006799393564796817,-0.00027446072670155036,0.001016614430203198,-0.0043251998202850726,0.0038073426396850276,0.0020581972767225285,0.0036672860106633487,-0.0034195131279757362,-0.0039006652820672443,-0.000954382643415624,-0.001894139552189818,0.003448211427301234,-0.005264865377720838,-0.0011228138995322435,-0.0010939000697659806,-0.0017274790821226746,0.0035001599990268657,-0.002985331361478448,-0.0028947837147819885,0.00283833546486006,0.0024506821878239244,0.0023402551433383645,1.0,-0.0029469199583048267,-0.001801460970101847,-0.0011052415837763516,0.0018780092378956471,0.0019834621242645744,0.0020313677755182374,-0.0005062418626519779,-0.0010052107404801556,-0.004681830942820563,0.0004673448934706865,-0.0015896934041851236,0.0010625490159785218,-0.0014718679958141238,-0.0009126927065500644
