Wavelength_nm,Reflection
503.17,0.7008925770337058
503.18,0.678957619145263
503.19,0.6301533098220238
503.2,0.5471064204614111
503.21,0.4271946820339944
503.22,0.29959323478452393
503.23,0.2482610920888227
503.24,0.3229752096529475
503.25,0.45455419429367355
503.26,0.5678532129469378
503.27,0.6433416348287735
503.28,0.6860244825144827
503.29,0.7028779046866541
503.3,0.6971495434259846
503.31,0.6676590414873103
503.32,0.6089126307762283
503.33,0.5133681080109527
503.34,0.38430093908021007
503.35,0.2695550031529365
503.36,0.26014169571181966
503.37,0.3656982447132227
503.38,0.4973965978369928
503.39,0.5985416973715357
503.4,0.6620122656284076
503.41,0.6950392643119547
503.42,0.7036115213885396
503.43,0.6894173086253613
503.44,0.6495857315989021
503.45,0.5771723887153649
503.46,0.46604457500556945
503.47,0.33223553120063853
503.48,0.24883598198080267
503.49,0.29333875308847607
503.5,0.42159637191695654
503.51,0.5446242146725847
503.52,0.6298862883933647
503.53,0.6797147663874877
503.54,0.7017988728678969
503.55,0.7004466732702724
503.56,0.6753428939467648
503.57,0.621556059105719
503.58,0.5311474146778946
503.59,0.4038622253201795
503.6,0.2800548252591993
503.61,0.25327705310398296
503.62,0.35097370500029024
503.63,0.48563216764447636
503.64,0.5917414161664328
503.65,0.658845241042017
503.66,0.6941545411315369
503.67,0.7041567928779304
503.68,0.6908780584241293
503.69,0.6515528536469675
503.7,0.5790765654295502
503.71,0.4669058286568353
503.72,0.3312189758018543
503.73,0.24781309303055907
503.74,0.29593661249195036
503.75,0.4270927855726463
503.76,0.55029459551562
503.77,0.6343715265449102
503.78,0.6826387997595964
503.79,0.7029784762180615
503.8,0.6994924507223682
503.81,0.6714089875868162
503.82,0.613146670911362
503.83,0.5164902839981278
503.84,0.3840901934354962
503.85,0.2667472832017228
503.86,0.2618936998866693
503.87,0.3747551775022253
503.88,0.5087933898681155
503.89,0.6083948730410856
503.9,0.6690154025131884
503.91,0.698783272860596
503.92,0.7035354463672086
503.93,0.6842466608907197
503.94,0.6368767357646578
503.95,0.553336515201792
503.96,0.42964393243998805
503.97,0.29651898629135975
503.98,0.24733441767825426
503.99,0.3327890173789027
504.0,0.47055519654754613
504.01,0.5831351422982569
504.02,0.6549614982702449
504.03,0.693111572259845
504.04,0.7047392739867402
504.05,0.6922919130800259
504.06,0.653071679150496
504.07,0.5796737946543837
504.08,0.4651237953334263
504.09,0.3268538529994873
504.1,0.2461520940160389
504.11,0.3026463737669913
504.12,0.4383640920841832
504.13,0.5607473299012921
504.14,0.6420543824879779
504.15,0.6872668309926687
504.16,0.7044153257632374
504.17,0.697124417613953
504.18,0.6637679350826609
504.19,0.5976688132815651
504.2,0.4905944938022181
504.21,0.3519894240432394
504.22,0.25134917016619274
504.23,0.2833077000467405
504.24,0.41406393432511124
504.25,0.543095132573925
504.26,0.6316855194278175
504.27,0.6823254441007
504.28,0.7035494162815733
504.29,0.6998478943041834
504.3,0.6703653076502034
504.31,0.6089816572650745
504.32,0.5069585896039448
504.33,0.3693303286647654
504.34,0.25738417584817647
504.35,0.2725230916589226
504.36,0.3985523303030154
504.37,0.5315798164021073
504.38,0.6249509170492027
504.39,0.6791023392810821
504.4,0.7028355059529924
504.41,0.701187853380766
504.42,0.6737535245851672
504.43,0.6147056757465946
504.44,0.5150785687955989
504.45,0.37792816922196915
504.46,0.26081959622381207
504.47,0.268164536946356
504.48,0.39210186957319804
504.49,0.5270678529588547
504.5,0.6225561225414545
504.51,0.6781041990532246
504.52,0.702678829601439
504.53,0.7015408938762421
504.54,0.6743957920129173
504.55,0.6154018618487016
504.56,0.5154454034892786
504.57,0.37751672167501754
504.58,0.2601504868814526
504.59,0.2691361675010754
504.6,0.39474961528279245
504.61,0.5298901342080914
504.62,0.6247557393506287
504.63,0.6794932512765021
504.64,0.7031901205484977
504.65,0.7009957400506407
504.66,0.6723710838892224
504.67,0.6111315767689113
504.68,0.5080742457341456
504.69,0.36809028586016757
504.7,0.2555777706172114
504.71,0.27575274794341986
504.72,0.40650432662757824
504.73,0.5398533833580057
504.74,0.6313322549261345
504.75,0.6830749631969171
504.76,0.7041835146884271
504.77,0.6993377798759479
504.78,0.6673814732568512
504.79,0.6014603600832196
504.8,0.4924991104583333
504.81,0.34991899276300786
504.82,0.24905121566083455
504.83,0.28964502003801784
504.84,0.4272534292318908
504.85,0.5562300927928705
504.86,0.6416140850592231
504.87,0.6883137538946709
504.88,0.705181574077868
504.89,0.6960397629317314
504.9,0.6587257592290193
504.91,0.5854301610465462
504.92,0.46786101977332134
504.93,0.3240078934669751
504.94,0.24454027186731045
504.95,0.3131663788194718
504.96,0.456419716763685
504.97,0.5777494164779008
504.98,0.6545335131536689
504.99,0.6943719496463182
505.0,0.7054216992762281
505.01,0.6902321497995632
505.02,0.6452343257447543
505.03,0.5615175123447729
505.04,0.43320369086126254
505.05,0.2931146842649556
505.06,0.24810203106732207
505.07,0.34825843987725424
505.08,0.4925739284505282
505.09,0.6026480311945289
505.1,0.6687207342948531
505.11,0.700157877477222
505.12,0.7038491042533264
505.13,0.6806375876721388
505.14,0.6251586599088803
505.15,0.527646441429306
505.16,0.3882757298025974
