sample_id,process_id,nominal_stack_id,nominal_stack_name,split_label,cavity_true_um,L_fft_um,delta_L_nm,H_peak,peak_count,film_HSQ_nominal_nm,film_PSS_nominal_nm,film_SOC_nominal_nm,film_TiO2_nominal_nm,film_HSQ_delta_nm,film_PSS_delta_nm,film_SOC_delta_nm,film_TiO2_delta_nm,film_HSQ_true_nm,film_PSS_true_nm,film_SOC_true_nm,film_TiO2_true_nm
11288,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.576,1001.4249287536245,-848.9287536244774,765.6611938476562,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11289,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.578,1001.4249287536245,-846.9287536245247,765.5175170898438,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11290,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.58,1001.4249287536245,-844.9287536244583,765.4707641601562,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11291,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.582,1001.4249287536245,-842.9287536245056,765.4884033203125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11292,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.584,1001.4436778161714,-859.6778161714838,765.736572265625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11293,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.586,1001.4436778161714,-857.6778161714174,766.5928344726562,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11294,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.588,1001.4436778161714,-855.6778161714647,767.2972412109375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11295,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.59,1001.4436778161714,-853.6778161713983,767.7821655273438,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11296,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.592,1001.4436778161714,-851.6778161714456,767.9915771484375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11297,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.594,1001.4436778161714,-849.6778161713792,767.890869140625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11298,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.596,1001.4436778161714,-847.6778161714265,767.4730224609375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11299,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.598,1001.4436778161714,-845.6778161714738,766.7611083984375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11300,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.6,1001.4436778161714,-843.6778161714074,765.803955078125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11301,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.602,1001.4436778161714,-841.6778161714547,764.6663818359375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11302,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.604,1001.4436778161714,-839.6778161713883,763.4165649414062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11303,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.606,1001.4624268787182,-856.4268787182527,762.9541015625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11304,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.608,1001.4624268787182,-854.4268787183,762.8585205078125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11305,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.61,1001.4624268787182,-852.4268787182336,762.7761840820312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11306,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.612,1001.4624268787182,-850.4268787182809,762.67822265625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11307,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.614,1001.4624268787182,-848.4268787182145,762.5121459960938,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11308,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.616,1001.4624268787182,-846.4268787182618,762.2118530273438,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11309,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.618,1001.4624268787182,-844.4268787181954,761.7103271484375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11310,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.62,1001.4624268787182,-842.4268787182427,760.9552001953125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11311,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.622,1001.4811759412652,-859.1759412652209,760.786376953125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11312,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.624,1001.4811759412652,-857.1759412651545,760.695556640625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11313,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.626,1001.4811759412652,-855.1759412652018,760.3716430664062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11314,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.628,1001.4811759412652,-853.1759412651354,759.9063720703125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11315,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.63,1001.4811759412652,-851.1759412651827,759.411376953125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11316,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.632,1001.4811759412652,-849.17594126523,758.9982299804688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11317,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.634,1001.4811759412652,-847.1759412651636,758.7595825195312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11318,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.636,1001.4811759412652,-845.1759412652109,758.7553100585938,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11319,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.638,1001.4811759412652,-843.1759412651445,759.0078125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11320,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.64,1001.499925003812,-859.925003812009,760.1599731445312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11321,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.642,1001.499925003812,-857.9250038119426,761.8742065429688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11322,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.644,1001.499925003812,-855.9250038119899,763.73046875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11323,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.646,1001.499925003812,-853.9250038120372,765.6663208007812,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11324,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.648,1001.499925003812,-851.9250038119708,767.6116943359375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11325,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.65,1001.499925003812,-849.9250038120181,769.487060546875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11326,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.652,1001.499925003812,-847.9250038119517,771.2001953125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11327,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.654,1001.499925003812,-845.925003811999,772.6461791992188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11328,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.656,1001.499925003812,-843.9250038120463,773.7144165039062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11329,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.658,1001.499925003812,-841.9250038119799,774.302978515625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11330,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.66,1001.5186740663589,-858.674066358958,774.6798706054688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11331,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.662,1001.5186740663589,-856.6740663588917,775.1162109375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11332,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.664,1001.5186740663589,-854.674066358939,774.9808959960938,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11333,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.666,1001.5186740663589,-852.6740663588726,774.3353271484375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11334,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.668,1001.5186740663589,-850.6740663589198,773.26904296875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11335,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.67,1001.5186740663589,-848.6740663589671,771.877685546875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11336,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.672,1001.5186740663589,-846.6740663589007,770.2424926757812,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11337,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.674,1001.5186740663589,-844.674066358948,768.4178466796875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11338,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.676,1001.5186740663589,-842.6740663588816,766.4304809570312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11339,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.678,1001.5186740663589,-840.6740663589289,764.2884521484375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11340,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.68,1001.5374231289057,-857.4231289057934,762.698974609375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11341,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.682,1001.5374231289057,-855.423128905727,761.41259765625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11342,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.684,1001.5374231289057,-853.4231289057743,760.0270385742188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11343,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.686,1001.5374231289057,-851.4231289057079,758.5921020507812,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11344,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.688,1001.5374231289057,-849.4231289057552,757.1753540039062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11345,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.69,1001.5374231289057,-847.4231289056888,755.8553466796875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11346,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.692,1001.5374231289057,-845.4231289057361,754.7128295898438,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11347,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.694,1001.5374231289057,-843.4231289057834,753.8204956054688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11348,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.696,1001.5561721914527,-860.1721914526479,753.3515014648438,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11349,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.698,1001.5561721914527,-858.1721914526952,754.284912109375,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11350,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.7,1001.5561721914527,-856.1721914526288,755.53515625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11351,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.702,1001.5561721914527,-854.1721914526761,757.0652465820312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11352,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.704,1001.5561721914527,-852.1721914527234,758.8129272460938,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11353,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.706,1001.5561721914527,-850.172191452657,760.69970703125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11354,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.708,1001.5561721914527,-848.1721914527043,762.641845703125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11355,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.71,1001.5561721914527,-846.1721914526379,764.5601806640625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11356,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.712,1001.5561721914527,-844.1721914526852,766.3873901367188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11357,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.714,1001.5749212539995,-860.921253999436,768.1150512695312,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11358,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.716,1001.5749212539995,-858.9212539994833,770.6387329101562,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11359,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.718,1001.5749212539995,-856.9212539995306,772.9080810546875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11360,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.72,1001.5749212539995,-854.9212539994642,774.8810424804688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11361,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.722,1001.5749212539995,-852.9212539995115,776.51220703125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11362,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.724,1001.5749212539995,-850.9212539994451,777.7516479492188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11363,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.726,1001.5749212539995,-848.9212539994924,778.547119140625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11364,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.728,1001.5749212539995,-846.9212539995397,778.8468017578125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11365,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.73,1001.5749212539995,-844.9212539994733,778.6036376953125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11366,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.732,1001.5749212539995,-842.9212539995206,777.7815551757812,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11367,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.734,1001.5749212539995,-840.9212539994542,776.3635864257812,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11368,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.736,1001.5936703165464,-857.6703165464323,774.6494140625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11369,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.738,1001.5936703165464,-855.6703165463659,773.1337890625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11370,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.74,1001.5936703165464,-853.6703165464132,771.1821899414062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11371,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.742,1001.5936703165464,-851.6703165464605,768.8921508789062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11372,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.744,1001.5936703165464,-849.6703165463941,766.3707885742188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11373,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.746,1001.5936703165464,-847.6703165464414,763.7232055664062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11374,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.748,1001.5936703165464,-845.670316546375,761.0440673828125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11375,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.75,1001.5936703165464,-843.6703165464223,758.4139404296875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11376,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.752,1001.5936703165464,-841.6703165464696,755.8995971679688,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11377,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.754,1001.6124193790932,-858.4193790932204,753.7957763671875,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11378,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.756,1001.6124193790932,-856.4193790932677,752.8272705078125,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11379,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.758,1001.6124193790932,-854.4193790932013,752.0991821289062,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11380,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.76,1001.6124193790932,-852.4193790932486,751.6295776367188,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
11381,11,0,model_000_hsq20_pss5_soc40_tio220,test,1000.762,1001.6124193790932,-850.4193790932959,751.424072265625,1,20.0,5.0,40.0,20.0,4.016719341278076,9.83758544921875,-2.5751149654388428,-6.1834797859191895,24.016719818115234,14.83758544921875,37.42488479614258,13.816520690917969
