wavelength_um,reflectance_Rp
0.2032401620081004,0.05647105923862026
0.20326016300815042,0.015959680976575658
0.20328016400820043,0.07990612898580865
0.20330016500825043,0.21318050560108143
0.2033201660083004,0.3603218655072862
0.20334016700835042,0.48830061603198505
0.20336016800840043,0.5884925380001624
0.20338016900845043,0.663653232773038
0.20340017000850044,0.7192995067176053
0.20342017100855045,0.7604741685318599
0.20344017200860043,0.7910285281260105
0.20346017300865044,0.8137177327866117
0.20348017400870044,0.8304606337428241
0.20350017500875045,0.8425736236031727
0.20352017600880046,0.8509421703123053
0.20354017700885046,0.8561360589743189
0.20356017800890044,0.8584812615171584
0.20358017900895045,0.858098727189805
0.20360018000900046,0.854915884163075
0.20362018100905047,0.8486519713452172
0.20364018200910047,0.8387733006158242
0.20366018300915048,0.8244083650699496
0.20368018400920046,0.804204406539545
0.20370018500925047,0.7760966416125843
0.20372018600930047,0.7369543280562881
0.20374018700935048,0.6820929283985135
0.2037601880094005,0.6048131797889931
0.2037801890094505,0.4968315728915824
0.20380019000950048,0.3526454098175936
0.20382019100955048,0.1845797601911456
0.2038401920096005,0.04790124963927058
0.2038601930096505,0.026939943604949296
0.2038801940097005,0.13923634338777108
0.2039001950097505,0.3091724158657446
0.2039201960098005,0.46574035621211607
0.2039401970098505,0.5856235332560136
0.2039601980099005,0.6714858894789699
0.2039801990099505,0.731923852033159
0.20400020001000052,0.774493874124118
0.2040202010100505,0.8045745203993337
0.2040402020101005,0.825746498997234
0.20406020301015051,0.8403321100533575
0.20408020401020052,0.8498028172406604
0.20410020501025053,0.8550418074475666
0.20412020601030054,0.8564968793230091
0.20414020701035052,0.8542533587462361
0.20416020801040052,0.8480420640248254
0.20418020901045053,0.8371820957577899
0.20420021001050054,0.820441390887575
0.20422021101055055,0.7957764784441729
0.20424021201060055,0.7598866814085623
0.20426021301065053,0.7075093436430313
0.20428021401070054,0.6305213165630851
0.20430021501075055,0.5177661026863704
0.20432021601080055,0.3599647743950471
0.20434021701085056,0.17193669387806587
0.20436021801090057,0.03349350675011678
0.20438021901095055,0.05405427665190763
0.20440022001100056,0.21622164621889256
0.20442022101105056,0.4041395694906998
0.20444022201110057,0.5533275669972865
0.20446022301115058,0.6575886643003687
0.20448022401120058,0.7280424741023187
0.20450022501125056,0.7755834685756265
0.20452022601130057,0.8077706847890308
0.20454022701135058,0.8293926022902686
0.20456022801140059,0.8433842143268352
0.2045802290114506,0.8514808651852347
0.20460023001150057,0.8546065764213364
0.20462023101155058,0.8530725033763078
0.2046402320116006,0.8466362585102843
0.2046602330116506,0.834436046379622
0.2046802340117006,0.8147747897129279
0.2047002350117506,0.7846823967903636
0.2047202360118006,0.7391311293485836
0.2047402370118506,0.6698002525192326
0.2047602380119006,0.5638794276644247
0.2047802390119506,0.4067939508805664
0.20480024001200062,0.2043016563274458
0.20482024101205062,0.04065506708939543
0.2048402420121006,0.058615125903672974
0.2048602430121506,0.2408197049627828
0.20488024401220062,0.4408928655900723
0.20490024501225063,0.5900419071761166
0.20492024601230063,0.6891020630493432
0.20494024701235064,0.7534304059165658
0.20496024801240062,0.7953205142229423
0.20498024901245063,0.8225374843551535
0.20500025001250063,0.8396827825234704
0.20502025101255064,0.8493813762963047
0.20504025201260065,0.8529918321674308
0.20506025301265066,0.8509622323916876
0.20508025401270064,0.8429367797188563
0.20510025501275064,0.8276444560764894
0.20512025601280065,0.8025218267995752
0.20514025701285066,0.7629282078466598
0.20516025801290066,0.7007339171131388
0.20518025901295067,0.6023745280607257
0.20520026001300065,0.4493681056973741
0.20522026101305066,0.23781715311595536
0.20524026201310067,0.04977327558969047
0.20526026301315067,0.060413447997506836
0.20528026401320068,0.2587980180332965
0.20530026501325066,0.4686041373649046
0.20532026601330067,0.6172230265839702
0.20534026701335067,0.7118886248399624
0.20536026801340068,0.7713177033900853
0.2053802690134507,0.8087422258285174
0.2054002700135007,0.8319633610238975
0.20542027101355068,0.8453387885348691
0.20544027201360068,0.8511415271752786
0.2054602730136507,0.8502683291134968
0.2054802740137007,0.842503602899785
0.2055002750137507,0.8264332753689205
0.2055202760138007,0.7989621125952902
0.2055402770138507,0.7542281401958755
0.2055602780139007,0.6815913053770097
0.2055802790139507,0.5631042310465187
0.2056002800140007,0.37741714201708854
0.20562028101405072,0.14407999053672563
0.20564028201410073,0.024688942994311933
0.2056602830141507,0.1635012667776108
0.20568028401420071,0.3985084348800637
0.20570028501425072,0.5792641335710973
0.20572028601430073,0.6932335216725324
0.20574028701435074,0.762626983150917
