Wavelength(um),Intensity
5.046899999999786557e-01,2.966806378998216795e-02
5.046999999999786102e-01,2.642417229205343276e-02
5.047099999999785647e-01,3.147368897640254876e-02
5.047199999999785192e-01,4.809319814544048277e-02
5.047299999999784736e-01,6.203588454882614373e-02
5.047399999999784281e-01,5.336762806343825494e-02
5.047499999999783826e-01,3.418317024990284031e-02
5.047599999999783371e-01,2.679470842451365381e-02
5.047699999999782916e-01,2.837774341977734524e-02
5.047799999999782461e-01,3.989606527159036964e-02
5.047899999999782006e-01,5.938155953144880900e-02
5.047999999999781551e-01,5.951753770789654230e-02
5.048099999999781096e-01,4.032728641482265231e-02
5.048199999999780641e-01,2.726969175428571590e-02
5.048299999999780185e-01,2.678587671504479781e-02
5.048399999999779730e-01,3.462849328542478428e-02
5.048499999999779275e-01,5.249909181485375165e-02
5.048599999999778820e-01,6.365418939553910138e-02
5.048699999999778365e-01,4.791897822785024658e-02
5.048799999999777910e-01,3.125346783976109405e-02
5.048899999999777455e-01,2.644055334013897460e-02
5.048999999999777000e-01,2.972245280490008051e-02
5.049099999999776545e-01,4.443537973701303795e-02
5.049199999999776090e-01,6.206102132367345703e-02
5.049299999999775634e-01,5.528578668011523145e-02
5.049399999999775179e-01,3.569818922362026636e-02
5.049499999999774724e-01,2.697208864199285988e-02
5.049599999999774269e-01,2.723941362991396178e-02
5.049699999999773814e-01,3.793726745037375586e-02
5.049799999999773359e-01,5.796802546691402769e-02
5.049899999999772904e-01,6.205481016685102796e-02
5.049999999999772449e-01,4.283631221215389306e-02
5.050099999999771994e-01,2.797608048020154559e-02
5.050199999999771538e-01,2.712818287475972714e-02
5.050299999999771083e-01,3.216730902383783952e-02
5.050399999999770628e-01,5.027129919459909918e-02
5.050499999999770173e-01,6.342878615001686093e-02
5.050599999999769718e-01,5.026146880281921747e-02
5.050699999999769263e-01,3.140969939995773286e-02
5.050799999999768808e-01,2.618901365734312148e-02
5.050899999999768353e-01,2.929456354795763329e-02
5.050999999999767898e-01,4.266808495473787405e-02
5.051099999999767443e-01,6.202680169272067889e-02
5.051199999999766987e-01,5.768119398761821504e-02
5.051299999999766532e-01,3.769797336541141214e-02
5.051399999999766077e-01,2.768478361811472013e-02
5.051499999999765622e-01,2.643163386870751169e-02
5.051599999999765167e-01,3.650630846564471149e-02
5.051699999999764712e-01,5.528314820330883228e-02
5.051799999999764257e-01,6.265541678003376524e-02
5.051899999999763802e-01,4.557798695823567225e-02
5.051999999999763347e-01,2.939882478067699575e-02
5.052099999999762892e-01,2.667797307900033818e-02
5.052199999999762436e-01,3.054808801718319686e-02
5.052299999999761981e-01,4.776111133719897900e-02
5.052399999999761526e-01,6.299258092942364162e-02
5.052499999999761071e-01,5.367856932957737470e-02
5.052599999999760616e-01,3.412181882977080583e-02
5.052699999999760161e-01,2.662279919167104617e-02
5.052799999999759706e-01,2.792438790307558844e-02
5.052899999999759251e-01,3.964451903573718017e-02
5.052999999999758796e-01,5.845825371723667452e-02
5.053099999999758341e-01,5.930937161321517964e-02
5.053199999999757885e-01,3.967257186566580662e-02
