Wavelength(um),Intensity
0.40752,0.6348067518853501
0.40752999999999995,0.2860723276029336
0.40754,0.1041325093802832
0.40755,0.5099012302248581
0.40756,0.7273842773478112
0.40757,0.8043069254241874
0.40758,0.8207315158594006
0.40758999999999995,0.7924016629392615
0.4076,0.6915781547367836
0.40761000000000003,0.4167258476853176
0.40762,0.0637054251588536
0.40763,0.3961911943833747
0.40764,0.68330990607542
0.40764999999999996,0.7895927105344369
0.40766,0.8204791913033749
0.40767000000000003,0.8063666346966598
0.40768,0.7337911548696054
0.40769,0.5272232006108956
0.4077,0.1200589861509903
0.40770999999999996,0.2617080221212207
0.40772,0.6226887124833584
0.40773000000000004,0.76835502312861
0.40774,0.816347727244759
0.40775,0.8154749016674242
0.40776,0.7649170992343789
0.40776999999999997,0.613061221938309
0.40778,0.2433476923866802
0.40779000000000004,0.1335992328381282
0.4078,0.539909837202915
0.40781,0.7384762700123235
0.40782,0.8078882887468666
0.40782999999999997,0.820308053263418
0.40784,0.7875522560995944
0.40785000000000005,0.6773093857690193
0.40786,0.3816755233388408
0.40787,0.0650005717649245
0.40788,0.4299372478894211
0.40789,0.6968128972607378
0.4079,0.7942663185702781
0.40791000000000005,0.821117182448855
0.40792,0.8035272271619966
0.40793,0.7246590750689628
0.40794,0.5026318016014862
0.40795,0.098158757591151
0.40796,0.2946195847714453
0.40797000000000005,0.6388560127373868
0.40798,0.7741218762297314
0.40799,0.8178401845601151
0.408,0.814067555445468
0.40801,0.7592513908617089
0.40802,0.5971651552789822
0.40802999999999995,0.2149888671120007
0.40804,0.1566077786937426
0.40805,0.5586706307026763
0.40806,0.7453451743879671
0.40807,0.8100766036780022
0.40808,0.8199241718494266
0.40808999999999995,0.7842124152981099
0.4081,0.6675560303027309
0.40811000000000003,0.3585607700851941
0.40812,0.0697265699425857
0.40813,0.4502718898191434
0.40814,0.7047472505255286
0.40814999999999996,0.7970112393465579
0.40816,0.8214557562679108
0.40817000000000003,0.8017407584953663
0.40818,0.7189625392840897
0.40819,0.4874818150964897
0.4082,0.0873975497424922
0.40820999999999996,0.3135651180402946
0.40822,0.6476628414296796
0.40823000000000004,0.7772688781487478
0.40824,0.8186616640920563
0.40825,0.8133029271838857
0.40826,0.7561508995403139
0.40826999999999997,0.5884905201948132
0.40828,0.200582163839959
0.40829000000000004,0.1690998181059431
0.4083,0.5677830234442431
0.40831,0.748672989838153
0.40832,0.8111637226250638
0.40832999999999997,0.819800282553568
0.40834,0.7827350909549603
0.40835000000000005,0.6631996681097733
0.40836,0.3485079587831837
0.40837,0.0724460772711023
0.40838,0.4584131822916614
0.40839,0.7078819698357706
0.4084,0.798128154556646
0.40841000000000005,0.8216772414379903
0.40842,0.8012404924460991
0.40843,0.7172341176480784
0.40844,0.4829289506287162
0.40845,0.0844758268773405
0.40846,0.3186167682402438
0.40847,0.6499347946106127
0.40848,0.7781080743316209
0.40849,0.8189685924845119
0.4085,0.8133363394496802
0.40851,0.7559219340041463
0.40852,0.5878032194075935
0.40852999999999995,0.1995212015919477
0.40854,0.1694772713186759
0.40855,0.5680272375525588
0.40856,0.7487749829520695
0.40857,0.811285119819063
0.40858,0.8200394690305258
0.40858999999999995,0.7832857542891196
0.4086,0.664648920663993
0.40861000000000003,0.3519302389329721
0.40862,0.07094955906409
0.40863,0.4548859643440172
0.40864,0.7065073671475107
0.40864999999999996,0.7977282637794951
0.40866,0.8218465209639687
0.40867000000000003,0.8021049914396485
0.40868,0.7196460131805097
0.40869,0.4893224150843401
0.4087,0.0883810459293525
