Wavelength(um),Intensity
0.50528,0.600883
0.50529,0.601009
0.5053,0.601134
0.50531,0.601258
0.50532,0.601379
0.50533,0.6015
0.50534,0.601619
0.5053500000000001,0.601737
0.50536,0.601853
0.50537,0.601968
0.5053799999999999,0.602081
0.50539,0.602193
0.5054,0.602304
0.50541,0.602413
0.50542,0.60252
0.50543,0.602626
0.50544,0.602731
0.50545,0.602835
0.50546,0.602936
0.50547,0.603037
0.50548,0.603136
0.50549,0.603234
0.5055,0.60333
0.50551,0.603425
0.50552,0.603518
0.5055299999999999,0.60361
0.50554,0.603701
0.50555,0.60379
0.50556,0.603877
0.50557,0.603964
0.50558,0.604049
0.50559,0.604132
0.5056,0.604214
0.50561,0.604295
0.50562,0.604374
0.50563,0.604452
0.50564,0.604528
0.5056499999999999,0.604603
0.50566,0.604677
0.5056700000000001,0.604749
0.50568,0.60482
0.50569,0.604889
0.5057,0.604957
0.50571,0.605024
0.5057200000000001,0.605089
0.50573,0.605153
0.50574,0.605215
0.50575,0.605276
0.50576,0.605336
0.5057699999999999,0.605394
0.50578,0.605451
0.5057900000000001,0.605506
0.5058,0.60556
0.50581,0.605612
0.50582,0.605664
0.50583,0.605713
0.50584,0.605762
0.50585,0.605809
0.50586,0.605854
0.50587,0.605899
0.50588,0.605941
0.50589,0.605983
0.5059,0.606023
0.50591,0.606062
0.50592,0.606099
0.50593,0.606135
0.50594,0.606169
0.50595,0.606202
0.50596,0.606234
0.50597,0.606264
0.50598,0.606293
0.50599,0.606321
0.506,0.606347
0.50601,0.606372
0.50602,0.606395
0.50603,0.606417
0.50604,0.606438
0.50605,0.606457
0.50606,0.606475
0.50607,0.606491
0.50608,0.606507
0.5060899999999999,0.60652
0.5061,0.606533
0.5061100000000001,0.606544
0.50612,0.606553
0.50613,0.606561
0.50614,0.606568
0.50615,0.606574
0.50616,0.606578
0.50617,0.606581
0.50618,0.606582
0.50619,0.606582
0.5062,0.60658
0.5062099999999999,0.606578
0.50622,0.606574
0.5062300000000001,0.606568
0.50624,0.606561
0.50625,0.606553
0.50626,0.606543
0.50627,0.606532
0.50628,0.60652
0.50629,0.606506
0.5063,0.606491
0.50631,0.606475
0.50632,0.606457
0.50633,0.606438
0.50634,0.606417
0.5063500000000001,0.606395
0.50636,0.606372
0.50637,0.606347
0.5063799999999999,0.606321
0.50639,0.606293
0.5064,0.606265
0.50641,0.606235
0.50642,0.606203
0.50643,0.60617
0.50644,0.606136
0.50645,0.6061
0.50646,0.606063
0.50647,0.606025
0.50648,0.605985
0.50649,0.605944
0.5065,0.605902
0.50651,0.605858
0.50652,0.605813
0.5065299999999999,0.605766
0.50654,0.605719
0.5065500000000001,0.605669
0.50656,0.605619
0.50657,0.605567
0.50658,0.605513
0.50659,0.605459
0.5066,0.605403
0.50661,0.605345
0.50662,0.605287
0.50663,0.605226
0.50664,0.605165
0.5066499999999999,0.605102
0.50666,0.605038
0.5066700000000001,0.604972
0.50668,0.604905
0.50669,0.604837
0.5067,0.604767
0.50671,0.604696
0.5067200000000001,0.604624
0.50673,0.60455
0.50674,0.604475
0.50675,0.604399
0.50676,0.604321
0.5067699999999999,0.604242
0.50678,0.604161
0.5067900000000001,0.60408
0.5068,0.603996
0.50681,0.603912
0.50682,0.603826
0.50683,0.603739
0.50684,0.60365
0.50685,0.60356
0.50686,0.603469
0.50687,0.603376
0.50688,0.603282
0.50689,0.603186
0.5069,0.60309
0.50691,0.602991
0.50692,0.602892
0.50693,0.602791
0.50694,0.602689
0.50695,0.602585
0.50696,0.60248
0.50697,0.602374
0.50698,0.602266
0.50699,0.602157
0.507,0.602047
0.50701,0.601935
0.50702,0.601822
0.50703,0.601708
0.50704,0.601592
0.50705,0.601475
0.50706,0.601356
0.50707,0.601236
0.50708,0.601115
0.5070899999999999,0.600993
0.5071,0.600869
0.5071100000000001,0.600743
0.50712,0.600617
0.50713,0.600489
0.50714,0.600359
0.50715,0.600229
0.50716,0.600096
0.50717,0.599963
0.50718,0.599828
0.50719,0.599692
0.5072,0.599554
0.5072099999999999,0.599416
0.50722,0.599275
0.5072300000000001,0.599134
0.50724,0.598991
0.50725,0.598847
0.50726,0.598701
0.50727,0.598554
0.50728,0.598405
0.50729,0.598256
0.5073,0.598105
0.50731,0.597952
0.50732,0.597798
0.50733,0.597643
0.50734,0.597487
0.50735,0.597329
0.50736,0.597169
0.50737,0.597009
0.5073799999999999,0.596847
0.50739,0.596683
0.5074,0.596519
0.50741,0.596353
0.50742,0.596185
0.50743,0.596016
0.50744,0.595846
0.50745,0.595675
0.50746,0.595502
0.50747,0.595328
0.50748,0.595152
0.50749,0.594975
0.5075,0.594797
0.50751,0.594617
0.50752,0.594436
0.5075299999999999,0.594254
0.50754,0.59407
0.5075500000000001,0.593885
0.50756,0.593698
0.50757,0.59351
0.50758,0.593321
0.50759,0.593131
0.5076,0.592939
0.50761,0.592745
0.50762,0.592551
0.50763,0.592355
0.50764,0.592157
0.5076499999999999,0.591958
0.50766,0.591758
0.5076700000000001,0.591557
0.50768,0.591354
0.50769,0.59115
0.5077,0.590944
0.50771,0.590737
0.5077200000000001,0.590529
0.50773,0.590319
0.50774,0.590108
0.50775,0.589896
0.50776,0.589682
