Wavelength (um), Intensity
0.512690, 0.373246
0.512700, 0.430189
0.512710, 0.545154
0.512720, 0.608003
0.512730, 0.602256
0.512740, 0.528083
0.512750, 0.411689
0.512760, 0.379333
0.512770, 0.481416
0.512780, 0.580394
0.512790, 0.614067
0.512800, 0.579159
0.512810, 0.479174
0.512820, 0.378231
0.512830, 0.413399
0.512840, 0.530071
0.512850, 0.603237
0.512860, 0.607882
0.512870, 0.543837
0.512880, 0.428166
0.512890, 0.372941
0.512900, 0.462507
0.512910, 0.569269
0.512920, 0.613694
0.512930, 0.589457
0.512940, 0.498031
0.512950, 0.38741
0.512960, 0.397796
0.512970, 0.512919
0.512980, 0.596535
0.512990, 0.612057
0.513000, 0.558829
0.513010, 0.446909
0.513020, 0.370665
0.513030, 0.442794
0.513040, 0.555882
0.513050, 0.61154
0.513060, 0.598417
0.513070, 0.516943
0.513080, 0.400727
0.513090, 0.384485
0.513100, 0.493777
0.513110, 0.587659
0.513120, 0.614569
0.513130, 0.572726
0.513140, 0.467283
0.513150, 0.373245
0.513160, 0.423032
0.513170, 0.540081
0.513180, 0.607371
0.513190, 0.605807
0.513200, 0.535396
0.513210, 0.417809
0.513220, 0.374711
0.513230, 0.472912
0.513240, 0.576367
0.513250, 0.615196
0.513260, 0.585222
0.513270, 0.488569
0.513280, 0.38111
0.513290, 0.404287
0.513300, 0.521792
0.513310, 0.600932
0.513320, 0.611402
0.513330, 0.552908
0.513340, 0.43799
0.513350, 0.369721
0.513360, 0.450854
0.513370, 0.562429
0.513380, 0.613698
0.513390, 0.596031
0.513400, 0.510021
0.513410, 0.394258
0.513420, 0.387938
0.513430, 0.501083
0.513440, 0.591952
0.513450, 0.614968
0.513460, 0.569041
0.513470, 0.460386
0.513480, 0.37056
0.513490, 0.428487
0.513500, 0.545659
0.513510, 0.609817
0.513520, 0.604891
0.513530, 0.530929
0.513540, 0.412216
0.513550, 0.375584
0.513560, 0.478246
0.513570, 0.580155
0.513580, 0.616266
0.513590, 0.583413
0.513600, 0.483993
0.513610, 0.377846
0.513620, 0.407116
0.513630, 0.525962
0.513640, 0.603269
0.513650, 0.611549
0.513660, 0.55065
0.513670, 0.434079
0.513680, 0.368847
0.513690, 0.453914
0.513700, 0.565274
0.513710, 0.615034
0.513720, 0.595687
0.513730, 0.507797
0.513740, 0.391587
0.513750, 0.388464
0.513760, 0.503421
0.513770, 0.59375
0.513780, 0.615756
0.513790, 0.56863
0.513800, 0.458639
0.513810, 0.369077
0.513820, 0.42918
0.513830, 0.5471
0.513840, 0.610986
0.513850, 0.605568
0.513860, 0.530859
0.513870, 0.411119
0.513880, 0.374549
0.513890, 0.478412
0.513900, 0.580947
0.513910, 0.617248
0.513920, 0.58441
0.513930, 0.484551
0.513940, 0.377014
0.513950, 0.405687
0.513960, 0.525543
0.513970, 0.603809
0.513980, 0.612783
0.513990, 0.552368
0.514000, 0.435192
0.514010, 0.367393
0.514020, 0.451756
0.514030, 0.564568
0.514040, 0.615744
0.514050, 0.597611
0.514060, 0.510496
0.514070, 0.392541
0.514080, 0.385617
0.514090, 0.500751
0.514100, 0.593161
0.514110, 0.617063
0.514120, 0.571666
0.514130, 0.462185
0.514140, 0.368584
0.514150, 0.424883
0.514160, 0.544393
0.514170, 0.610928
0.514180, 0.607912
0.514190, 0.535311
0.514200, 0.414636
0.514210, 0.371482
0.514220, 0.473271
0.514230, 0.578696
0.514240, 0.618128
0.514250, 0.588232
0.514260, 0.490364
0.514270, 0.378814
0.514280, 0.399934
0.514290, 0.520383
0.514300, 0.602446
0.514310, 0.615024
0.514320, 0.558041
0.514330, 0.441555
0.514340, 0.365674
0.514350, 0.444259
0.514360, 0.560102
0.514370, 0.615664
0.514380, 0.601662
0.514390, 0.518117
0.514400, 0.397593
0.514410, 0.37969
0.514420, 0.492837
0.514430, 0.58992
0.514440, 0.618663
0.514450, 0.577957
0.514460, 0.471179
0.514470, 0.369835
0.514480, 0.415678
0.514490, 0.537192
0.514500, 0.60932
0.514510, 0.611625
0.514520, 0.5441
0.514530, 0.423295
0.514540, 0.367194
0.514550, 0.462626
0.514560, 0.572973
0.514570, 0.618524
0.514580, 0.594517
0.514590, 0.501394
0.514600, 0.384278
0.514610, 0.390378
0.514620, 0.510054
0.514630, 0.598697
0.514640, 0.617825
0.514650, 0.567282
0.514660, 0.453529
0.514670, 0.365041
0.514680, 0.431469
0.514690, 0.551304
0.514700, 0.614258
0.514710, 0.607319
0.514720, 0.530365
0.514730, 0.407771
0.514740, 0.371861
0.514750, 0.479295
0.514760, 0.583375
0.514770, 0.619959
0.514780, 0.586925
0.514790, 0.485664
0.514800, 0.374527
0.514810, 0.402144
0.514820, 0.524831
0.514830, 0.60546
0.514840, 0.616038
0.514850, 0.556668
0.514860, 0.437824
0.514870, 0.363584
0.514880, 0.446369
0.514890, 0.562969
0.514900, 0.617687
0.514910, 0.602516
0.514920, 0.517299
0.514930, 0.395073
0.514940, 0.37843
0.514950, 0.493929
0.514960, 0.591682
0.514970, 0.62037
0.514980, 0.579299
0.514990, 0.471338
0.515000, 0.367894
0.515010, 0.413904
0.515020, 0.537258
0.515030, 0.610604
0.515040, 0.613681
0.515050, 0.54653
0.515060, 0.424297
0.515070, 0.364507
0.515080, 0.459798
0.515090, 0.572476
0.515100, 0.619981
0.515110, 0.597589
0.515120, 0.505296
0.515130, 0.385061
0.515140, 0.38582
0.515150, 0.506424
0.515160, 0.598245
0.515170, 0.620107
0.515180, 0.572011
0.515190, 0.458712
0.515200, 0.363761
0.515210, 0.424884
0.515220, 0.54751
0.515230, 0.614475
0.515240, 0.611093
0.515250, 0.537231
0.515260, 0.413008
0.515270, 0.366881
0.515280, 0.471439
0.515290, 0.580114
0.515300, 0.621466
0.515310, 0.592869
0.515320, 0.494669
0.515330, 0.377428
0.515340, 0.393168
0.515350, 0.516806
0.515360, 0.603374
0.515370, 0.619476
0.515380, 0.565386
0.515390, 0.447965
0.515400, 0.361453
0.515410, 0.434571
0.515420, 0.555791
0.515430, 0.617369
0.515440, 0.608566
0.515450, 0.529073
0.515460, 0.403888
0.515470, 0.369893
0.515480, 0.481143
0.515490, 0.586146
0.515500, 0.622417
0.515510, 0.588645
0.515520, 0.485652
0.515530, 0.371777
0.515540, 0.399831
0.515550, 0.525166
0.515560, 0.607334
0.515570, 0.618737
0.515580, 0.559703
0.515590, 0.439183
0.515600, 0.360323
0.515610, 0.442641
0.515620, 0.562299
0.515630, 0.619534
0.515640, 0.606352
0.515650, 0.522305
0.515660, 0.396784
0.515670, 0.372877
0.515680, 0.488864
0.515690, 0.590797
0.515700, 0.623062
0.515710, 0.58516
0.515720, 0.478413
0.515730, 0.367694
0.515740, 0.405347
0.515750, 0.531616
0.515760, 0.610341
0.515770, 0.618104
0.515780, 0.555191
0.515790, 0.432385
0.515800, 0.359808
0.515810, 0.448898
0.515820, 0.567206
0.515830, 0.621167
0.515840, 0.604656
0.515850, 0.517117
0.515860, 0.39151
0.515870, 0.375323
0.515880, 0.494605
0.515890, 0.594246
0.515900, 0.623581
0.515910, 0.582611
0.515920, 0.473065
0.515930, 0.364804
0.515940, 0.4094
0.515950, 0.536258
0.515960, 0.61256
0.515970, 0.617745
0.515980, 0.55203
0.515990, 0.427556
0.516000, 0.359462
0.516010, 0.453231
0.516020, 0.570647
0.516030, 0.622416
0.516040, 0.603635
0.516050, 0.513654
0.516060, 0.387894
0.516070, 0.376863
0.516080, 0.498385
0.516090, 0.596627
0.516100, 0.624109
0.516110, 0.581145
0.516120, 0.469685
0.516130, 0.362815
0.516140, 0.41178
0.516150, 0.539171
0.516160, 0.61411
0.516170, 0.617782
0.516180, 0.550352
0.516190, 0.424677
0.516200, 0.358968
0.516210, 0.455567
0.516220, 0.572712
0.516230, 0.623382
0.516240, 0.603401
0.516250, 0.512015
0.516260, 0.385816
0.516270, 0.377257
0.516280, 0.500214
0.516290, 0.59802
0.516300, 0.624729
0.516310, 0.580861
0.516320, 0.468329
0.516330, 0.361539
0.516340, 0.412354
0.516350, 0.540396
0.516360, 0.615058
0.516370, 0.618285
0.516380, 0.550238
0.516390, 0.423746
0.516400, 0.358143
0.516410, 0.455858
0.516420, 0.573445
0.516430, 0.624117
0.516440, 0.604014
0.516450, 0.512266
0.516460, 0.385228
0.516470, 0.376375
0.516480, 0.500084
0.516490, 0.598458
0.516500, 0.62548
0.516510, 0.581808
0.516520, 0.46904
0.516530, 0.360917
0.516540, 0.411051
0.516550, 0.539931
0.516560, 0.61542
0.516570, 0.619279
0.516580, 0.551728
0.516590, 0.424798
0.516600, 0.356945
0.516610, 0.454062
0.516620, 0.572836
0.516630, 0.624623
0.516640, 0.605483
0.516650, 0.514436
0.516660, 0.386175
0.516670, 0.374196
0.516680, 0.497955
0.516690, 0.59792
0.516700, 0.626349
0.516710, 0.583983
0.516720, 0.471856
0.516730, 0.361023
0.516740, 0.40785
0.516750, 0.537731
0.516760, 0.615164
0.516770, 0.620737
0.516780, 0.554808
0.516790, 0.427903
0.516800, 0.355473
0.516810, 0.450139
0.516820, 0.570827
0.516830, 0.624853
0.516840, 0.607766
0.516850, 0.518518
0.516860, 0.388791
0.516870, 0.37081
0.516880, 0.493762
0.516890, 0.596334
0.516900, 0.627274
0.516910, 0.587328
0.516920, 0.4768
0.516930, 0.362067
0.516940, 0.402794
0.516950, 0.5337
0.516960, 0.614205
0.516970, 0.62258
0.516980, 0.559416
0.516990, 0.433159
0.517000, 0.353979
0.517010, 0.444064
0.517020, 0.567303
0.517030, 0.624711
0.517040, 0.610768
0.517050, 0.524461
0.517060, 0.393294
0.517070, 0.366438
0.517080, 0.487413
0.517090, 0.593573
0.517100, 0.628144
0.517110, 0.591734
0.517120, 0.48387
0.517130, 0.364394
0.517140, 0.396005
0.517150, 0.527703
0.517160, 0.612404
0.517170, 0.624681
0.517180, 0.565433
0.517190, 0.440669
0.517200, 0.352877
0.517210, 0.435836
0.517220, 0.5621
0.517230, 0.624046
0.517240, 0.614341
0.517250, 0.53216
0.517260, 0.399952
0.517270, 0.361456
0.517280, 0.478804
0.517290, 0.589455
0.517300, 0.628798
0.517310, 0.597035
0.517320, 0.493019
0.517330, 0.368459
0.517340, 0.387722
0.517350, 0.519562
0.517360, 0.60957
0.517370, 0.626861
0.517380, 0.572681
0.517390, 0.450515
0.517400, 0.352746
0.517410, 0.425521
0.517420, 0.554998
0.517430, 0.622659
0.517440, 0.618287
0.517450, 0.541448
0.517460, 0.40905
0.517470, 0.356426
0.517480, 0.467843
0.517490, 0.583739
0.517500, 0.629023
0.517510, 0.603007
0.517520, 0.504136
0.517530, 0.374794
0.517540, 0.378353
0.517550, 0.509075
0.517560, 0.605453
0.517570, 0.628891
0.517580, 0.580922
0.517590, 0.462711
0.517600, 0.354318
0.517610, 0.413296
0.517620, 0.545731
0.517630, 0.620292
0.517640, 0.622355
0.517650, 0.552085
0.517660, 0.420828
0.517670, 0.35213
0.517680, 0.454489
0.517690, 0.576129
0.517700, 0.628553
0.517710, 0.609377
0.517720, 0.517019
0.517730, 0.383943
0.517740, 0.368533
0.517750, 0.496039
0.517760, 0.599742
0.517770, 0.630492
0.517780, 0.589855
0.517790, 0.477169
0.517800, 0.358437
0.517810, 0.399525
0.517820, 0.533996
0.517830, 0.61663
0.517840, 0.626245
0.517850, 0.563757
0.517860, 0.435416
0.517870, 0.349571
0.517880, 0.438814
0.517890, 0.566271
0.517900, 0.627068
0.517910, 0.615818
0.517920, 0.531369
0.517930, 0.396376
0.517940, 0.359191
0.517950, 0.48029
0.517960, 0.592064
0.517970, 0.631334
0.517980, 0.599122
0.517990, 0.493663
0.518000, 0.365976
0.518010, 0.384855
0.518020, 0.519476
0.518030, 0.611295
0.518040, 0.629611
0.518050, 0.576075
0.518060, 0.452771
0.518070, 0.34994
0.518080, 0.421099
0.518090, 0.553763
0.518100, 0.624187
0.518110, 0.621955
0.518120, 0.54678
0.518130, 0.412383
0.518140, 0.351591
0.518150, 0.461778
0.518160, 0.581982
0.518170, 0.631032
0.518180, 0.608313
0.518190, 0.511814
0.518200, 0.377701
0.518210, 0.370325
0.518220, 0.501882
0.518230, 0.603839
0.518240, 0.632054
0.518250, 0.588585
0.518260, 0.472626
0.518270, 0.354506
0.518280, 0.401964
0.518290, 0.538178
0.518300, 0.619466
0.518310, 0.627369
0.518320, 0.562753
0.518330, 0.431969
0.518340, 0.347305
0.518350, 0.440681
0.518360, 0.569
0.518370, 0.629142
0.518380, 0.616972
0.518390, 0.53109
0.518400, 0.394108
0.518410, 0.357447
0.518420, 0.481039
0.518430, 0.593743
0.518440, 0.633129
0.518450, 0.600781
0.518460, 0.494475
0.518470, 0.364417
0.518480, 0.382534
0.518490, 0.519106
0.518500, 0.612385
0.518510, 0.631598
0.518520, 0.578713
0.518530, 0.45479
0.518540, 0.348078
0.518550, 0.417582
0.518560, 0.552581
0.518570, 0.625155
0.518580, 0.624608
0.518590, 0.550836
0.518600, 0.415257
0.518610, 0.34822
0.518620, 0.457023
0.518630, 0.580418
0.518640, 0.632329
0.518650, 0.612118
0.518660, 0.517595
0.518670, 0.380438
0.518680, 0.364583
0.518690, 0.496248
0.518700, 0.602344
0.518710, 0.634132
0.518720, 0.594036
0.518730, 0.480136
0.518740, 0.355543
0.518750, 0.393691
0.518760, 0.532197
0.518770, 0.618477
0.518780, 0.630691
0.518790, 0.570314
0.518800, 0.440665
0.518810, 0.344958
0.518820, 0.430381
0.518830, 0.56322
0.518840, 0.629077
0.518850, 0.622025
0.518860, 0.541103
0.518870, 0.402684
0.518880, 0.350591
0.518890, 0.469587
0.518900, 0.588658
0.518910, 0.634406
0.518920, 0.608074
0.518930, 0.506991
0.518940, 0.370807
0.518950, 0.371079
0.518960, 0.507435
0.518970, 0.608427
0.518980, 0.634651
0.518990, 0.588749
0.519000, 0.469313
0.519010, 0.349888
0.519020, 0.402439
0.519030, 0.541505
0.519040, 0.622712
0.519050, 0.629907
0.519060, 0.564036
0.519070, 0.430465
0.519080, 0.343547
0.519090, 0.43966
0.519100, 0.570576
0.519110, 0.631778
0.519120, 0.62017
0.519130, 0.534151
0.519140, 0.39404
0.519150, 0.352795
0.519160, 0.478198
0.519170, 0.594224
0.519180, 0.635866
0.519190, 0.605371
0.519200, 0.499771
0.519210, 0.364529
0.519220, 0.375641
0.519230, 0.514752
0.519240, 0.612466
0.519250, 0.635137
0.519260, 0.585431
0.519270, 0.462321
0.519280, 0.346381
0.519290, 0.407975
0.519300, 0.547339
0.519310, 0.625516
0.519320, 0.629665
0.519330, 0.560359
0.519340, 0.42424
0.519350, 0.342624
0.519360, 0.445069
0.519370, 0.575004
0.519380, 0.633633
0.519390, 0.619437
0.519400, 0.530402
0.519410, 0.389059
0.519420, 0.353733
0.519430, 0.482822
0.519440, 0.597454
0.519450, 0.637039
0.519460, 0.604381
0.519470, 0.496261
0.519480, 0.361042
0.519490, 0.377478
0.519500, 0.518334
0.519510, 0.61476
0.519520, 0.635883
0.519530, 0.584428
0.519540, 0.459346
0.519550, 0.34428
0.519560, 0.40985
0.519570, 0.549894
0.519580, 0.627141
0.519590, 0.630227
0.519600, 0.559592
0.519610, 0.42201
0.519620, 0.341439
0.519630, 0.446423
0.519640, 0.576697
0.519650, 0.634849
0.519660, 0.620056
0.519670, 0.530116
0.519680, 0.387592
0.519690, 0.352799
0.519700, 0.483429
0.519710, 0.598516
0.519720, 0.638095
0.519730, 0.605305
0.519740, 0.496658
0.519750, 0.360081
0.519760, 0.376187
0.519770, 0.518216
0.519780, 0.615435
0.519790, 0.637019
0.519800, 0.585907
0.519810, 0.46052
0.519820, 0.343293
0.519830, 0.407832
0.519840, 0.549213
0.519850, 0.627673
0.519860, 0.631686
0.519870, 0.561869
0.519880, 0.423854
0.519890, 0.339758
0.519900, 0.443596
0.519910, 0.575677
0.519920, 0.635471
0.519930, 0.622087
0.519940, 0.533394
0.519950, 0.389711
0.519960, 0.349852
0.519970, 0.479931
0.519980, 0.597394
0.519990, 0.639037
0.520000, 0.608165
0.520010, 0.501045
0.520020, 0.361769
0.520030, 0.371692
0.520040, 0.514299
0.520050, 0.61444
0.520060, 0.638512
0.520070, 0.589853
0.520080, 0.465941
0.520090, 0.343638
0.520100, 0.40186
0.520110, 0.545168
0.520120, 0.627023
0.520130, 0.633969
0.520140, 0.567143
0.520150, 0.429945
0.520160, 0.337891
0.520170, 0.436489
0.520180, 0.57178
0.520190, 0.635376
0.520200, 0.625413
0.520210, 0.540176
0.520220, 0.395736
0.520230, 0.345231
0.520240, 0.472159
0.520250, 0.593889
0.520260, 0.639705
0.520270, 0.612798
0.520280, 0.509384
0.520290, 0.366633
0.520300, 0.364275
0.520310, 0.506346
0.520320, 0.611544
0.520330, 0.640162
0.520340, 0.596063
0.520350, 0.475654
0.520360, 0.346061
0.520370, 0.392076
0.520380, 0.537457
0.520390, 0.624929
0.520400, 0.636832
0.520410, 0.575176
0.520420, 0.440498
0.520430, 0.336731
0.520440, 0.425064
0.520450, 0.564652
0.520460, 0.634269
0.520470, 0.62974
0.520480, 0.550214
0.520490, 0.406157
0.520500, 0.339836
0.520510, 0.459903
0.520520, 0.587611
0.520530, 0.639771
0.520540, 0.618861
0.520550, 0.521464
0.520560, 0.375522
0.520570, 0.354682
0.520580, 0.493997
0.520590, 0.606325
0.520600, 0.6416
0.520610, 0.604139
0.520620, 0.489564
0.520630, 0.35178
0.520640, 0.378957
0.520650, 0.52561
0.520660, 0.620944
0.520670, 0.639861
0.520680, 0.585528
0.520690, 0.455649
0.520700, 0.33777
0.520710, 0.409478
0.520720, 0.553748
0.520730, 0.631677
0.520740, 0.634605
0.520750, 0.563046
0.520760, 0.421473
0.520770, 0.335238
0.520780, 0.443011
0.520790, 0.577965
0.520800, 0.638734
0.520810, 0.625828
0.520820, 0.536849
0.520830, 0.389422
0.520840, 0.344327
0.520850, 0.476847
0.520860, 0.598158
0.520870, 0.642291
0.520880, 0.613493
0.520890, 0.507338
0.520900, 0.362328
0.520910, 0.363558
0.520920, 0.509033
0.520930, 0.614422
0.520940, 0.642479
0.520950, 0.597551
0.520960, 0.475284
0.520970, 0.343029
0.520980, 0.390323
0.520990, 0.538349
0.521000, 0.626938
0.521010, 0.639374
0.521020, 0.577978
0.521030, 0.441945
0.521040, 0.333748
0.521050, 0.421602
0.521060, 0.564153
0.521070, 0.635909
0.521080, 0.633005
0.521090, 0.554828
0.521100, 0.409142
0.521110, 0.33551
0.521120, 0.4546
0.521130, 0.586202
0.521140, 0.641526
0.521150, 0.62336
0.521160, 0.528311
0.521170, 0.37921
0.521180, 0.347858
0.521190, 0.487112
0.521200, 0.604498
0.521210, 0.64394
0.521220, 0.610401
0.521230, 0.498878
0.521240, 0.354766
0.521250, 0.369024
0.521260, 0.517614
0.521270, 0.619172
0.521280, 0.643259
0.521290, 0.594087
0.521300, 0.467334
0.521310, 0.338273
0.521320, 0.396449
0.521330, 0.545191
0.521340, 0.630411
0.521350, 0.639545
0.521360, 0.574411
0.521370, 0.43493
0.521380, 0.331501
0.521390, 0.4274
0.521400, 0.56939
0.521410, 0.638404
0.521420, 0.63282
0.521430, 0.551445
0.521440, 0.403402
0.521450, 0.335082
0.521460, 0.459454
0.521470, 0.590066
0.521480, 0.643324
0.521490, 0.62307
0.521500, 0.525403
0.521510, 0.374906
0.521520, 0.348356
0.521530, 0.490745
0.521540, 0.607261
0.521550, 0.645308
0.521560, 0.610264
0.521570, 0.496722
0.521580, 0.35179
0.521590, 0.369583
0.521600, 0.520002
0.521610, 0.621115
0.521620, 0.644453
0.521630, 0.594369
0.521640, 0.466148
0.521650, 0.336219
0.521660, 0.396412
0.521670, 0.546469
0.521680, 0.631806
0.521690, 0.640816
0.521700, 0.575381
0.521710, 0.43481
0.521720, 0.329726
0.521730, 0.426394
0.521740, 0.569776
0.521750, 0.639511
0.521760, 0.634422
0.521770, 0.553366
0.521780, 0.404248
0.521790, 0.332849
0.521800, 0.457372
0.521810, 0.589811
0.521820, 0.644392
0.521830, 0.625262
0.521840, 0.528506
0.521850, 0.376361
0.521860, 0.345017
0.521870, 0.487677
0.521880, 0.606622
0.521890, 0.646577
0.521900, 0.613314
0.521910, 0.501167
0.521920, 0.353226
0.521930, 0.364721
0.521940, 0.516154
0.521950, 0.620339
0.521960, 0.646162
0.521970, 0.59855
0.521980, 0.471964
0.521990, 0.336795
0.522000, 0.389897
0.522010, 0.542104
0.522020, 0.631127
0.522030, 0.64321
0.522040, 0.580965
0.522050, 0.441824
0.522060, 0.328534
0.522070, 0.418354
0.522080, 0.565165
0.522090, 0.639154
0.522100, 0.637751
0.522110, 0.560599
0.522120, 0.412018
0.522130, 0.329112
0.522140, 0.448111
0.522150, 0.585215
0.522160, 0.644573
0.522170, 0.62979
0.522180, 0.537582
0.522190, 0.384134
0.522200, 0.338255
0.522210, 0.477587
0.522220, 0.602281
0.522230, 0.647513
0.522240, 0.619313
0.522250, 0.512173
0.522260, 0.35996
0.522270, 0.35484
0.522280, 0.505647
0.522290, 0.61647
0.522300, 0.648073
0.522310, 0.606302
0.522320, 0.484822
0.522330, 0.341271
0.522340, 0.377168
0.522350, 0.531562
0.522360, 0.627932
0.522370, 0.646324
0.522380, 0.590745
0.522390, 0.456212
0.522400, 0.329549
0.522410, 0.403314
0.522420, 0.554923
0.522430, 0.636822
0.522440, 0.642312
0.522450, 0.572656
0.522460, 0.427301
0.522470, 0.325709
0.522480, 0.431433
0.522490, 0.575557
0.522500, 0.643288
0.522510, 0.636055
0.522520, 0.552107
0.522530, 0.399325
0.522540, 0.329915
0.522550, 0.459966
0.522560, 0.593441
0.522570, 0.647461
0.522580, 0.627555
0.522590, 0.529251
0.522600, 0.37374
0.522610, 0.341566
0.522620, 0.487725
0.522630, 0.608649
0.522640, 0.64945
0.522650, 0.616804
0.522660, 0.50437
0.522670, 0.352099
0.522680, 0.359445
0.522690, 0.513883
0.522700, 0.621302
0.522710, 0.649337
0.522720, 0.603788
0.522730, 0.477903
0.522740, 0.335864
0.522750, 0.381973
0.522760, 0.537931
0.522770, 0.63154
0.522780, 0.647182
0.522790, 0.588508
0.522800, 0.450494
0.522810, 0.326184
0.522820, 0.407479
0.522830, 0.559594
0.522840, 0.639507
0.522850, 0.643024
0.522860, 0.570988
0.522870, 0.423003
0.522880, 0.323694
0.522890, 0.434426
0.522900, 0.578774
0.522910, 0.645333
0.522920, 0.636884
0.522930, 0.5513
0.522940, 0.396506
0.522950, 0.328409
0.522960, 0.461537
0.522970, 0.59548
0.522980, 0.649134
0.522990, 0.628766
0.523000, 0.529584
0.523010, 0.37224
0.523020, 0.339736
0.523030, 0.487842
0.523040, 0.609792
0.523050, 0.651008
0.523060, 0.618669
0.523070, 0.50608
0.523080, 0.35151
0.523090, 0.356605
0.523100, 0.512669
0.523110, 0.621823
0.523120, 0.651031
0.523130, 0.606588
0.523140, 0.481155
0.523150, 0.335537
0.523160, 0.377669
0.523170, 0.535596
0.523180, 0.631703
0.523190, 0.649262
0.523200, 0.592527
0.523210, 0.455324
0.523220, 0.325302
0.523230, 0.401511
0.523240, 0.556395
0.523250, 0.639558
0.523260, 0.64574
0.523270, 0.576507
0.523280, 0.429271
0.523290, 0.321392
0.523300, 0.426814
0.523310, 0.574978
0.523320, 0.645511
0.523330, 0.640493
0.523340, 0.558581
0.523350, 0.403847
0.523360, 0.323911
0.523370, 0.452464
0.523380, 0.591351
0.523390, 0.649668
0.523400, 0.633535
0.523410, 0.538851
0.523420, 0.380033
0.523430, 0.33248
0.523440, 0.477592
0.523450, 0.605578
0.523460, 0.65212
0.523470, 0.624871
0.523480, 0.517484
0.523490, 0.358886
0.523500, 0.34631
0.523510, 0.50157
0.523520, 0.617757
0.523530, 0.652946
0.523540, 0.614506
0.523550, 0.494733
0.523560, 0.341441
0.523570, 0.364348
0.523580, 0.523986
0.523590, 0.628
0.523600, 0.652206
0.523610, 0.602443
0.523620, 0.470955
0.523630, 0.328599
0.523640, 0.385424
0.523650, 0.544594
0.523660, 0.636423
0.523670, 0.649949
0.523680, 0.588698
0.523690, 0.446624
0.523700, 0.321012
0.523710, 0.408397
0.523720, 0.563277
0.523730, 0.643137
0.523740, 0.646209
0.523750, 0.573301
0.523760, 0.422334
0.523770, 0.318999
0.523780, 0.432249
0.523790, 0.58001
0.523800, 0.648243
0.523810, 0.641012
