Wavelength(um),Intensity
4.257064266066517000e-01,1.047615319786000039e-23
4.258064516129032584e-01,1.091918121901000014e-23
4.259064766191548168e-01,1.125803785941000073e-23
4.260065016254063752e-01,1.148848139078999939e-23
4.261065266316579336e-01,1.161263163226999946e-23
4.262065516379094920e-01,1.163783243836000005e-23
4.263065766441610505e-01,1.157520545033000058e-23
4.264066016504126089e-01,1.143805800563999968e-23
4.265066266566641673e-01,1.124037352554000014e-23
4.266066516629157812e-01,1.099563218624000013e-23
4.267066766691673396e-01,1.071616542446000002e-23
4.268067016754188980e-01,1.041313669589999968e-23
4.269067266816704564e-01,1.009708310655000059e-23
4.270067516879220149e-01,9.778788953950999407e-24
4.271067766941735733e-01,9.470139304360999301e-24
4.272068017004251317e-01,9.184555719677999323e-24
4.273068267066766901e-01,8.936671089015999315e-24
4.274068517129282485e-01,8.741077081183999420e-24
4.275068767191798069e-01,8.610285624061999696e-24
4.276069017254313653e-01,8.552429428921999393e-24
4.277069267316829237e-01,8.569504317682999950e-24
4.278069517379344822e-01,8.656883571437000192e-24
4.279069767441860961e-01,8.804342818450000295e-24
4.280070017504376545e-01,8.998194853469000382e-24
4.281070267566892129e-01,9.223756638898000473e-24
4.282070517629407713e-01,9.467423572542000258e-24
4.283070767691923297e-01,9.717947558574000004e-24
4.284071017754438881e-01,9.966851724640999725e-24
4.285071267816954466e-01,1.020813085533000013e-23
4.286071517879470050e-01,1.043747997583000004e-23
4.287071767941985634e-01,1.065131084613999997e-23
4.288072018004501218e-01,1.084579476456999959e-23
4.289072268067016802e-01,1.101612580008999947e-23
4.290072518129532386e-01,1.115613639553999954e-23
4.291072768192047970e-01,1.125832334474999947e-23
4.292073018254564110e-01,1.131426782843999936e-23
4.293073268317079694e-01,1.131537187591999937e-23
4.294073518379595278e-01,1.125379491923999934e-23
4.295073768442110862e-01,1.112346054675000066e-23
4.296074018504626446e-01,1.092101141622000044e-23
4.297074268567142030e-01,1.064661290967999989e-23
4.298074518629657614e-01,1.030453696536000064e-23
